"","iid","id","gender","wave","order","partner","pid","match","samerace","age","field_cd","tuition","race","imprace","imprelig","income","goal","date","go_out","career_c","sportsAct","tvsportsAct","exerciseAct","diningAct","museumsAct","artAct","hikingAct","gamingAct","clubbingAct","readingAct","tvAct","theaterAct","moviesAct","concertsAct","musicAct","shoppingAct","yogaAct","exphappy","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","dec","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","prob","met"
"121",13,3,1,1,10,1,1,1,1,22,1,25,4,3,5,42,2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,1
"122",13,3,1,1,6,2,2,0,0,22,1,25,4,3,5,42,2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,2
"123",13,3,1,1,2,3,3,0,0,22,1,25,4,3,5,42,2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,2
"124",13,3,1,1,9,4,4,0,0,22,1,25,4,3,5,42,2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,0
"125",13,3,1,1,7,5,5,0,0,22,1,25,4,3,5,42,2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,1
"126",13,3,1,1,1,6,6,0,1,22,1,25,4,3,5,42,2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,1
"127",13,3,1,1,8,7,7,0,1,22,1,25,4,3,5,42,2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,0
"128",13,3,1,1,3,8,8,1,0,22,1,25,4,3,5,42,2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,2
"129",13,3,1,1,4,9,9,1,0,22,1,25,4,3,5,42,2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,2
"130",13,3,1,1,5,10,10,1,0,22,1,25,4,3,5,42,2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,2
"131",14,4,1,1,5,1,1,1,0,23,1,25,2,1,1,56,2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,1,7,8,9,8,9,8,7,7,2
"132",14,4,1,1,1,2,2,1,1,23,1,25,2,1,1,56,2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,1,9,9,9,9,9,9,9,7,2
"133",14,4,1,1,7,3,3,0,1,23,1,25,2,1,1,56,2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,1,7,9,8,8,8,8,7,7,2
"134",14,4,1,1,4,4,4,1,1,23,1,25,2,1,1,56,2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,1,7,7,7,9,9,9,8,10,1
"135",14,4,1,1,2,5,5,1,1,23,1,25,2,1,1,56,2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,1,6,8,6,8,10,10,7,7,1
"136",14,4,1,1,6,6,6,1,0,23,1,25,2,1,1,56,2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,1,6,8,8,7,9,8,7,7,2
"137",14,4,1,1,3,7,7,1,0,23,1,25,2,1,1,56,2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,1,8,8,9,8,9,9,8,7,1
"138",14,4,1,1,8,8,8,1,1,23,1,25,2,1,1,56,2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,1,8,8,8,8,8,7,8,7,2
"139",14,4,1,1,9,9,9,1,0,23,1,25,2,1,1,56,2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,1,7,8,7,8,8,7,7,7,2
"140",14,4,1,1,10,10,10,0,1,23,1,25,2,1,1,56,2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,1,7,8,7,9,8,8,7,7,1
"141",15,5,1,1,7,1,1,1,0,24,1,25,3,3,1,36,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,1,8,7,9,6,9,7,8,6,2
"142",15,5,1,1,3,2,2,0,0,24,1,25,3,3,1,36,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,1,10,10,10,10,7,8,10,1,1
"143",15,5,1,1,9,3,3,0,0,24,1,25,3,3,1,36,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,1,6,10,8,6,7,6,6,1,2
"144",15,5,1,1,6,4,4,0,0,24,1,25,3,3,1,36,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,1,8,8,9,8,8,9,9,7,2
"145",15,5,1,1,4,5,5,0,0,24,1,25,3,3,1,36,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,0,5,9,9,7,9,5,5,7,2
"146",15,5,1,1,8,6,6,0,0,24,1,25,3,3,1,36,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,1,9,7,9,7,9,6,9,2,1
"147",15,5,1,1,5,7,7,0,0,24,1,25,3,3,1,36,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,1,8,7,9,6,9,5,8,4,2
"148",15,5,1,1,10,8,8,1,0,24,1,25,3,3,1,36,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,1,9,9,8,9,7,7,9,7,2
"149",15,5,1,1,1,9,9,1,0,24,1,25,3,3,1,36,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,1,7,9,8,9,7,7,7,8,2
"150",15,5,1,1,2,10,10,0,0,24,1,25,3,3,1,36,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,1,6,9,9,7,8,6,6,6,2
"151",16,6,1,1,6,1,1,0,0,25,8,25,2,9,2,42,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,1,7,7,8,8,7,7,7,6,2
"152",16,6,1,1,2,2,2,0,1,25,8,25,2,9,2,42,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,1,7,8,7,5,7,7,7,5,2
"153",16,6,1,1,8,3,3,0,1,25,8,25,2,9,2,42,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,1,7,6,6,6,6,6,6,7,2
"154",16,6,1,1,5,4,4,0,1,25,8,25,2,9,2,42,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,1,6,6,7,7,8,7,6,6,2
"155",16,6,1,1,3,5,5,0,1,25,8,25,2,9,2,42,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,0,5,8,7,7,7,7,6,7,2
"156",16,6,1,1,7,6,6,0,0,25,8,25,2,9,2,42,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,1,6,6,8,8,8,7,6,6,2
"157",16,6,1,1,4,7,7,0,0,25,8,25,2,9,2,42,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,1,8,8,8,6,6,6,7,7,2
"158",16,6,1,1,9,8,8,1,1,25,8,25,2,9,2,42,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,1,8,7,7,7,8,7,7,6,2
"159",16,6,1,1,10,9,9,1,0,25,8,25,2,9,2,42,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,1,6,6,7,8,7,7,6,5,2
"160",16,6,1,1,1,10,10,0,1,25,8,25,2,9,2,42,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,0,6,8,7,7,7,7,6,6,2
"161",17,7,1,1,1,1,1,0,0,30,13,25,2,1,1,38,3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,0,3,6,7,5,8,7,2,1,2
"162",17,7,1,1,7,2,2,0,1,30,13,25,2,1,1,38,3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,0,5,3,4,3,5,3,4,3,2
"163",17,7,1,1,3,3,3,0,1,30,13,25,2,1,1,38,3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,0,6,3,5,4,5,4,2,2,2
"164",17,7,1,1,10,4,4,0,1,30,13,25,2,1,1,38,3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,1,7,6,3,5,6,5,6,4,2
"165",17,7,1,1,8,5,5,0,1,30,13,25,2,1,1,38,3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,0,2,3,4,4,5,3,3,3,2
"166",17,7,1,1,2,6,6,0,0,30,13,25,2,1,1,38,3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,0,5,6,8,4,5,4,3,3,2
"167",17,7,1,1,9,7,7,0,0,30,13,25,2,1,1,38,3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,0,7,6,5,4,4,3,5,4,2
"168",17,7,1,1,4,8,8,0,1,30,13,25,2,1,1,38,3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,0,6,4,7,5,6,4,4,4,2
"169",17,7,1,1,5,9,9,1,0,30,13,25,2,1,1,38,3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,1,8,6,7,8,6,5,8,4,2
"170",17,7,1,1,6,10,10,0,1,30,13,25,2,1,1,38,3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,0,7,7,4,3,4,4,3,6,2
"171",18,8,1,1,2,1,1,0,0,27,8,25,2,8,8,52,1,6,1,7,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,33.33,11.11,11.11,11.11,11.11,22.22,0,6,7,5,6,8,6,7,5,2
"172",18,8,1,1,8,2,2,0,1,27,8,25,2,8,8,52,1,6,1,7,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,33.33,11.11,11.11,11.11,11.11,22.22,1,7,7,7,7,7,5,7,6,2
"173",18,8,1,1,4,3,3,0,1,27,8,25,2,8,8,52,1,6,1,7,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,33.33,11.11,11.11,11.11,11.11,22.22,0,4,5,6,4,6,4,5,1,2
"174",18,8,1,1,1,4,4,0,1,27,8,25,2,8,8,52,1,6,1,7,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,33.33,11.11,11.11,11.11,11.11,22.22,0,6,7,8,6,6,5,7,7,2
"175",18,8,1,1,9,5,5,0,1,27,8,25,2,8,8,52,1,6,1,7,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,33.33,11.11,11.11,11.11,11.11,22.22,0,5,5,6,5,5,5,6,5,2
"176",18,8,1,1,3,6,6,0,0,27,8,25,2,8,8,52,1,6,1,7,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,33.33,11.11,11.11,11.11,11.11,22.22,0,6,7,8,7,8,5,7,6,2
"177",18,8,1,1,10,7,7,0,0,27,8,25,2,8,8,52,1,6,1,7,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,33.33,11.11,11.11,11.11,11.11,22.22,1,8,7,6,7,7,5,7,5,2
"178",18,8,1,1,5,8,8,1,1,27,8,25,2,8,8,52,1,6,1,7,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,33.33,11.11,11.11,11.11,11.11,22.22,1,9,8,8,8,7,5,7,5,2
"179",18,8,1,1,6,9,9,0,0,27,8,25,2,8,8,52,1,6,1,7,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,33.33,11.11,11.11,11.11,11.11,22.22,0,7,7,7,7,6,5,7,5,2
"180",18,8,1,1,7,10,10,0,1,27,8,25,2,8,8,52,1,6,1,7,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,33.33,11.11,11.11,11.11,11.11,22.22,0,6,6,6,6,6,5,7,6,2
"181",19,9,1,1,8,1,1,1,0,28,8,25,2,1,1,42,4,1,1,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,50,0,25,10,0,15,1,7,7,8,8,8,9,6.5,8,2
"182",19,9,1,1,4,2,2,1,1,28,8,25,2,1,1,42,4,1,1,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,50,0,25,10,0,15,1,8,6,9,9,8,7,8,8,2
"183",19,9,1,1,10,3,3,0,1,28,8,25,2,1,1,42,4,1,1,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,50,0,25,10,0,15,1,7,7,6,8,7,7,7,7,2
"184",19,9,1,1,7,4,4,1,1,28,8,25,2,1,1,42,4,1,1,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,50,0,25,10,0,15,1,7,7,7,10,9,10,8,8,2
"185",19,9,1,1,5,5,5,1,1,28,8,25,2,1,1,42,4,1,1,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,50,0,25,10,0,15,1,5,9,9,9,9,6,7,7,2
"186",19,9,1,1,9,6,6,1,0,28,8,25,2,1,1,42,4,1,1,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,50,0,25,10,0,15,1,6,7,7,6,6,6,6,6,2
"187",19,9,1,1,6,7,7,1,0,28,8,25,2,1,1,42,4,1,1,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,50,0,25,10,0,15,1,9,7,9,9,9,10,9,9,2
"188",19,9,1,1,1,8,8,1,1,28,8,25,2,1,1,42,4,1,1,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,50,0,25,10,0,15,1,8,7,8,10,8,10,8,8,2
"189",19,9,1,1,2,9,9,1,0,28,8,25,2,1,1,42,4,1,1,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,50,0,25,10,0,15,1,6,6,6,7,6,6,6,6,2
"190",19,9,1,1,3,10,10,1,1,28,8,25,2,1,1,42,4,1,1,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,50,0,25,10,0,15,1,7,7,7,7,6,6,7,8,2
"191",20,10,1,1,9,1,1,0,0,24,8,25,2,1,1,42,1,1,1,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,100,0,0,0,0,0,0,6,6,6,6,6,6,6,6,2
"192",20,10,1,1,5,2,2,0,1,24,8,25,2,1,1,42,1,1,1,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,100,0,0,0,0,0,0,6,5,7,7,9,7,6,9,2
"193",20,10,1,1,1,3,3,0,1,24,8,25,2,1,1,42,1,1,1,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,100,0,0,0,0,0,0,5,6,8,5,8,6,5,5,2
"194",20,10,1,1,8,4,4,0,1,24,8,25,2,1,1,42,1,1,1,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,100,0,0,0,0,0,0,7,8,8,7,8,7,7,7,2
"195",20,10,1,1,6,5,5,0,1,24,8,25,2,1,1,42,1,1,1,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,100,0,0,0,0,0,0,3,10,7,7,10,5,4,10,2
"196",20,10,1,1,10,6,6,0,0,24,8,25,2,1,1,42,1,1,1,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,100,0,0,0,0,0,0,7,10,10,6,10,7,6,7,2
"197",20,10,1,1,7,7,7,0,0,24,8,25,2,1,1,42,1,1,1,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,100,0,0,0,0,0,0,7,6,8,6,8,7,7,7,2
"198",20,10,1,1,2,8,8,1,1,24,8,25,2,1,1,42,1,1,1,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,100,0,0,0,0,0,1,8,10,9,9,8,8,8,8,2
"199",20,10,1,1,3,9,9,0,0,24,8,25,2,1,1,42,1,1,1,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,100,0,0,0,0,0,0,5,6,6,6,6,6,6,6,2
"200",20,10,1,1,4,10,10,0,1,24,8,25,2,1,1,42,1,1,1,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,100,0,0,0,0,0,0,6,6,6,6,6,6,7,7,2
"201",21,1,0,2,6,1,40,0,1,21,5,25,4,8,10,42,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,0,6,8,7,9,5,7,9,1,1
"202",21,1,0,2,7,2,41,0,1,21,5,25,4,8,10,42,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,0,5,8,7,5,9,5,7,2,2
"203",21,1,0,2,8,3,42,0,1,21,5,25,4,8,10,42,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,1,8,9,8,8,7,6,9,3,0
"204",21,1,0,2,11,4,43,0,0,21,5,25,4,8,10,42,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,0,5,8,8,4,9,3,6,1,2
"205",21,1,0,2,15,5,44,0,0,21,5,25,4,8,10,42,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,0,7,7,8,5,7,2,6,1,2
"206",21,1,0,2,2,6,45,0,0,21,5,25,4,8,10,42,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,0,6,8,8,6,8,4,5,2,2
"207",21,1,0,2,5,7,46,0,0,21,5,25,4,8,10,42,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,0,6,8,8,6,8,5,8,2,2
"208",21,1,0,2,12,8,47,0,0,21,5,25,4,8,10,42,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,0,4,7,7,4,7,3,5,1,2
"209",21,1,0,2,16,9,48,0,0,21,5,25,4,8,10,42,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,0,7,7,7,5,6,3,6,1,2
"210",21,1,0,2,3,10,49,0,1,21,5,25,4,8,10,42,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,1,9,9,10,9,9,8,9,5,2
"211",21,1,0,2,4,11,50,0,0,21,5,25,4,8,10,42,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,0,5,7,7,7,7,6,6,1,2
"212",21,1,0,2,13,12,51,0,0,21,5,25,4,8,10,42,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,0,7,4,6,4,4,2,2,1,2
"213",21,1,0,2,14,13,52,0,0,21,5,25,4,8,10,42,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,0,5,8,8,5,8,2,6,1,2
"214",21,1,0,2,9,14,53,0,0,21,5,25,4,8,10,42,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,0,6,8,7,7,7,2,6,1,2
"215",21,1,0,2,10,15,54,0,0,21,5,25,4,8,10,42,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,0,6,8,7,6,8,2,6,1,2
"216",21,1,0,2,1,16,55,0,0,21,5,25,4,8,10,42,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,0,5,9,9,8,9,5,8,3,2
"217",22,2,0,2,8,1,40,0,0,27,9,25,1,1,2,28,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,0,5,7,7,6,7,5,6,4,2
"218",22,2,0,2,9,2,41,0,0,27,9,25,1,1,2,28,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,0,4,7,6,6,7,2,3,3,2
"219",22,2,0,2,10,3,42,0,0,27,9,25,1,1,2,28,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,0,5,6,6,5,6,3,3,2,2
"220",22,2,0,2,13,4,43,0,0,27,9,25,1,1,2,28,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,0,5,7,7,5,7,3,4,3,2
"221",22,2,0,2,1,5,44,1,0,27,9,25,1,1,2,28,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,1,6,8,8,7,7,6,6,6,2
"222",22,2,0,2,4,6,45,1,0,27,9,25,1,1,2,28,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,1,6,7,7,4,6,6,6,6,2
"223",22,2,0,2,7,7,46,0,0,27,9,25,1,1,2,28,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,1,8,7,7,7,6,7,7,4,2
"224",22,2,0,2,14,8,47,0,0,27,9,25,1,1,2,28,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,0,5,7,7,6,6,5,5,4,2
"225",22,2,0,2,2,9,48,0,0,27,9,25,1,1,2,28,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,1,7,7,7,7,7,6,7,4,2
"226",22,2,0,2,5,10,49,0,0,27,9,25,1,1,2,28,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,0,6,7,7,5,7,4,5,3,2
"227",22,2,0,2,6,11,50,0,1,27,9,25,1,1,2,28,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,1,5,6,7,7,7,7,6,6,2
"228",22,2,0,2,15,12,51,0,0,27,9,25,1,1,2,28,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,0,3,4,5,4,4,2,2,1,2
"229",22,2,0,2,16,13,52,0,0,27,9,25,1,1,2,28,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,0,3,6,7,5,5,4,2,2,2
"230",22,2,0,2,11,14,53,0,0,27,9,25,1,1,2,28,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,1,7,7,8,6,7,8,8,5,2
"231",22,2,0,2,12,15,54,0,0,27,9,25,1,1,2,28,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,0,4,5,5,4,5,4,4,2,2
"232",22,2,0,2,3,16,55,0,1,27,9,25,1,1,2,28,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,1,6,7,7,7,7,7,7,6,2
"233",23,3,0,2,5,1,40,0,1,21,3,25,4,9,6,42,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,1,5,7,6,6,6,7,8,6,2
"234",23,3,0,2,6,2,41,0,1,21,3,25,4,9,6,42,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,0,5,7,7,6,6,7,7,6,2
"235",23,3,0,2,7,3,42,0,1,21,3,25,4,9,6,42,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,1,6,6,7,6,6,6,6.5,5,2
"236",23,3,0,2,10,4,43,1,0,21,3,25,4,9,6,42,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,1,5,7,8,6,6,7,7,6,2
"237",23,3,0,2,14,5,44,1,0,21,3,25,4,9,6,42,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,1,7,7,7,6,6,9,9,10,1
"238",23,3,0,2,1,6,45,1,0,21,3,25,4,9,6,42,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,1,6,7,7,6,7,5,7,5,2
"239",23,3,0,2,4,7,46,0,0,21,3,25,4,9,6,42,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,1,7,6,7,7,7,6,7,5,2
"240",23,3,0,2,11,8,47,0,0,21,3,25,4,9,6,42,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,0,5,6,7,6,6,6,6,5,2
"241",23,3,0,2,15,9,48,0,0,21,3,25,4,9,6,42,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,0,6,6,6,8,6,5,6,5,2
"242",23,3,0,2,2,10,49,0,1,21,3,25,4,9,6,42,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,1,7,7,6,7,6,7,8,6,2
