"","match","decM","decW","raterDecAvgW","decAvgM","avgWaveDecW","raterDecAvgM","decAvgW","avgWaveDecM","funAvgRatingM","attrAvgRatingW","ageM","exphappyW","shoppingWealthIndW","goalMeetNewM_goalFunNightWCross","goalMeetNewM_goalMeetNewWCross","goalFunNightM_goalMeetNewWCross","goalFunNightM_goalFunNightWCross","sharPrefW","datesCrossProbDecW","raceAsianM_raceWhiteWCross","fieldsCrossProbMatch","goalsCrossProbMatch","careerAcademicM","racesCrossProbMatch","careerFinanceW","impraceW","impraceM","dateW","probAvgRatingM","probAvgRatingW","impreligW","raceAsianW","careersManProbDecW","careersWomanProbDecW","baselineDecMGuess","baselineDecWGuess","betterDecMGuess","betterDecWGuess","baselineMatchGuess","betterMatchGuess"
"72",0,0,0,0.0625,0.4375,0.3203125,0.5,0.3125,0.5390625,7.3125,5.5625,22,5,8,0,0,0,0,13.64,0.275510204081633,0,0.197172963833429,0.102564102564103,1,0.141287284144427,0,1,5,7,6,4.25,7,0,0.277519379844961,0.311475409836066,0.261996722497629,0.146651410984939,0.257076974280415,0.174193522565853,0.0564368507761612,0.0686780262985756
"73",0,0,0,0.0625,0.1875,0.3203125,0.5625,0.375,0.5390625,5.5625,5.375,28,5,8,0,0,0,0,13.64,0.25,0,0.1,0.102564102564103,1,0.141287284144427,0,1,7,7,5,4.375,7,0,0.277519379844961,0.311475409836066,0.394499725444008,0.047006416590887,0.302058320038878,0.0411996171797515,0.0325195798145524,0.0248868220013584
"74",0,0,0,0.0625,0.25,0.3203125,0.5,0.3125,0.5390625,8,5.5625,29,5,8,0,0,0,0,13.64,0.26027397260274,0,0,0.172413793103448,0,0.180327868852459,0,1,3,7,5.75,4.4375,7,0,0.5,0.311475409836066,0.261996722497629,0.0631289495875548,0.122379652028693,0.154071993866051,0.0320359712274064,0.0373634090683566
"75",0,0,0,0.0625,0.75,0.32421875,0.1875,0.3125,0.54296875,7.875,5.25,22,5,8,0,0,0,0,13.64,0.275510204081633,0,0.1,0.172413793103448,0,0.141287284144427,0,1,6,7,5.0625,4.25,7,0,0.419354838709677,0.311475409836066,0.0681104150052612,0.444770687654639,0.0236112696276142,0.501009962565507,0.0936067630046915,0.0603352939646805
"76",0,0,0,0.125,0.25,0.3203125,0.4375,0.3125,0.54296875,5.875,5.8125,27,5,8,0,0,0,0,13.64,0.25,1,0.1,0.172413793103448,0,0.12,0,1,1,7,4.4375,4.375,7,0,0.23943661971831,0.311475409836066,0.202013145171281,0.084019338563904,0.217459074365535,0.0765289221873603,0.0355778153098809,0.050127004082027
"77",0,0,0,0.125,0.5,0.3203125,0.375,0.375,0.5390625,7.3125,5.625,26,5,8,0,0,0,0,13.64,0.414634146341463,0,0.127234997264441,0.127234997264441,1,0.141287284144427,0,1,1,7,6.1875,4.375,7,0,0.277519379844961,0.311475409836066,0.204228894824712,0.242267306887218,0.202084519880704,0.395483061185384,0.0788174304383352,0.10546105712759
"78",1,1,1,0,0.3125,0.3203125,0.25,0.25,0.5390625,6.8125,5.125,27,5,8,0,0,0,0,13.64,0.25,0,0.0317541634481457,0.102564102564103,1,0.141287284144427,0,1,1,7,5.4375,4.0625,7,0,0.277519379844961,0.311475409836066,0.0694346072440125,0.0620764183140389,0.0490178782629865,0.0856226756687021,0.0191489825391602,0.0194870400664415
"79",0,1,0,0.0625,0.3125,0.3203125,0.4375,0.25,0.5390625,5.5625,5.4375,30,5,8,0,0,0,0,13.64,0.25,0,0.127234997264441,0.127234997264441,0,0.141287284144427,0,1,4,7,4.75,4.125,7,0,0.298245614035088,0.311475409836066,0.160470000702865,0.0842949877759459,0.144567647054605,0.0847761921035104,0.0315608867000201,0.0296144088050793
"80",0,0,0,0.0625,0.25,0.3203125,0.5625,0.3125,0.5390625,6.4375,5.4375,26,5,8,0,0,0,0,13.64,0.26027397260274,0,0,0.127234997264441,0,0.127234997264441,0,1,1,7,5.1875,4.4375,7,0,0.268333333333333,0.311475409836066,0.326308975815267,0.0631289495875548,0.238972055036007,0.0707938722369015,0.0347668436605572,0.0269237124224877
"81",0,1,0,0.4375,0,0.3203125,1,0.4375,0.53515625,4.1875,6.5,23,5,7,0,0,0,0,10,0.271929824561404,0,0.141025641025641,0.209430584957905,1,0.137096774193548,1,3,3,5,4.9375,5.1875,3,1,0.277519379844961,0.264094955489614,0.887465212504703,0.109718261654982,0.890381956431969,0.0445875663753833,0.114882655893825,0.0862646426952516
"82",0,0,0,0.4375,0.3125,0.32421875,0.6875,0.5,0.54296875,6.75,7.0625,23,5,7,0,0,0,0,10,0.271929824561404,0,0.141025641025641,0.3125,1,0.137096774193548,1,3,1,5,4.75,5.125,3,1,0.277519379844961,0.264094955489614,0.681331264293075,0.363104884462983,0.673078492442976,0.401986390283528,0.200948840853653,0.390933497402889
"83",0,0,0,0.5,0.1875,0.32421875,0.6875,0.5,0.54296875,6.4375,7.125,23,5,7,0,0,0,0,10,0.290697674418605,0,0.141025641025641,0.181818181818182,0,0.0581395348837209,1,3,1,5,5.1875,5,3,1,0.419354838709677,0.264094955489614,0.681331264293075,0.293837259013774,0.659354985910129,0.228293149511532,0.171861435654807,0.135581836267789
"84",1,1,1,0.375,0.8125,0.3203125,0.3125,0.5,0.5390625,7.8125,6.5,28,5,7,0,0,0,0,10,0.271929824561404,0,0.141025641025641,0.3125,1,0.137096774193548,1,3,2,5,5.6875,4.875,3,1,0.277519379844961,0.264094955489614,0.252749773660011,0.838122495436472,0.155452865150624,0.812401631513021,0.373990001945683,0.49638195823079
"85",0,1,0,0.5,0,0.3203125,0.8125,0.5,0.53515625,5.125,6.9375,28,5,7,0,0,0,0,10,0.338235294117647,0,0.141025641025641,0.181818181818182,0,0.0581395348837209,1,3,2,5,4.75,4.9375,3,1,0.23943661971831,0.264094955489614,0.807015144178301,0.143727150515222,0.857869954889215,0.116494242804561,0.12278412095589,0.15186504699307
"86",0,0,0,0.4375,0.3125,0.3203125,0.9375,0.5,0.5390625,6.25,7,29,5,7,0,0,0,0,10,0.290697674418605,0,0.194805194805195,0.181818181818182,0,0.137096774193548,1,3,1,5,5.6875,4.8125,3,1,0.268333333333333,0.264094955489614,0.884956535089628,0.36955074511404,0.908365477802131,0.242659918269979,0.265005002215278,0.300398610052421
"87",1,1,1,0.375,0.5,0.31640625,0.5,0.4375,0.5390625,7.4375,6.6875,27,5,7,0,0,0,0,10,0.418604651162791,0,0.194805194805195,0.181818181818182,0,0.137096774193548,1,3,5,5,6.0625,5.125,3,1,0.268333333333333,0.264094955489614,0.390184009381241,0.52854018267519,0.440598580814933,0.591396437010723,0.20513248740502,0.312296293198738
"88",0,0,0,0.4375,0.375,0.3203125,0.5625,0.5625,0.5390625,7.5,6.875,22,5,7,0,0,0,0,10,0.290697674418605,0,0.3125,0.181818181818182,1,0.137096774193548,1,3,5,5,5.8125,5.0625,3,1,0.277519379844961,0.264094955489614,0.613476661825401,0.444784253162514,0.677895880885773,0.470065840118448,0.230466428655612,0.417022297985212
"89",0,0,0,0.5,0.125,0.3203125,0.625,0.5,0.54296875,6.1875,6.8125,28,5,7,0,0,0,0,10,0.271929824561404,0,0.141025641025641,0.181818181818182,1,0.137096774193548,1,3,7,5,5.125,5.375,3,1,0.277519379844961,0.264094955489614,0.610249019785438,0.238503024287345,0.59420010126653,0.200211962544197,0.136556223813456,0.182391016048285
"90",1,1,1,0.375,0.1875,0.31640625,0.4375,0.4375,0.5390625,8,6.4375,29,5,7,0,0,0,0,10,0.338235294117647,0,0.194805194805195,0.3125,0,0.137931034482759,1,3,3,5,5.6875,4.875,3,1,0.4375,0.264094955489614,0.319101690679117,0.190331159007529,0.288386368261356,0.502690461004698,0.0807715024023633,0.304701035603141
"91",0,0,1,0.375,0.625,0.31640625,0.1875,0.5625,0.54296875,7.875,6.625,22,5,7,0,0,0,0,10,0.290697674418605,0,0.141025641025641,0.3125,0,0.137096774193548,1,3,6,5,4.5,5.25,3,1,0.419354838709677,0.264094955489614,0.193359226544699,0.676387278456161,0.0877161055451806,0.751210343355807,0.245664394405246,0.33997467920482
"92",0,1,0,0.4375,0.3125,0.32421875,0.3125,0.4375,0.53515625,6.0625,6.625,27,5,7,0,0,0,0,10,0.271929824561404,0,0.141025641025641,0.3125,0,0.0581395348837209,1,3,1,5,4.5,5.0625,3,1,0.23943661971831,0.264094955489614,0.205126148889081,0.363104884462983,0.220394963551427,0.429193914276149,0.119354987892563,0.248358498462909
"93",0,0,1,0.375,0.5,0.3203125,0.375,0.5625,0.54296875,7.3125,6.625,26,5,7,0,0,0,0,10,0.418604651162791,0,0.281929669182746,0.281929669182746,1,0.137096774193548,1,3,1,5,5.875,5.0625,3,1,0.277519379844961,0.264094955489614,0.378160545089506,0.521454453362051,0.471342550859374,0.711623527207657,0.218364120854007,0.549130514939744
"94",0,0,0,0.5,0.375,0.32421875,0.3125,0.5,0.5390625,7.0625,6.5,27,5,7,0,0,0,0,10,0.271929824561404,0,0.260490027112548,0.181818181818182,1,0.137096774193548,1,3,1,5,5.6875,5,3,1,0.277519379844961,0.264094955489614,0.254076727931012,0.515050060880396,0.305259305333093,0.539406135645668,0.185506563900739,0.330725179379967
"95",1,1,1,0.375,0.1875,0.31640625,0.375,0.4375,0.5390625,5.75,6.8125,30,5,7,0,0,0,0,10,0.271929824561404,0,0.2,0.189907412699017,0,0.137096774193548,1,3,4,5,4.5,5.0625,3,1,0.298245614035088,0.264094955489614,0.255439097264549,0.190331159007529,0.32531318277098,0.202872828333488,0.0745353133081568,0.131809887141673
"96",1,1,1,0.375,0.1875,0.31640625,0.5,0.4375,0.5390625,6.1875,6.5625,26,5,7,0,0,0,0,10,0.338235294117647,0,0.194805194805195,0.189907412699017,0,0.189907412699017,1,3,1,5,4.75,5.1875,3,1,0.268333333333333,0.264094955489614,0.390184009381241,0.190331159007529,0.476831533856508,0.257626688799734,0.0874290139923557,0.17912212212179
"97",0,1,0,0.125,0,0.3203125,1,0.625,0.53515625,4.5,6.875,23,5,9,0,0,0,0,13.21,0.2,0,0.141025641025641,0.0645856533065147,1,0.137096774193548,1,7,3,4,4.75,4.6875,4,1,0.277519379844961,0.264094955489614,0.950559468137305,0.0256646723285692,0.94340141097491,0.00630807996729743,0.0648992348977201,0.0245882579337884
"98",0,1,0,0.125,0.25,0.3203125,0.625,0.6875,0.53515625,6.9375,7.1875,23,5,9,0,0,0,0,13.21,0.2,0,0.141025641025641,0.3125,1,0.137096774193548,1,7,1,4,4.75,4.6875,4,1,0.277519379844961,0.264094955489614,0.800579621215762,0.084019338563904,0.755589168892277,0.112650850254961,0.0945041373618424,0.220958147916476
"99",0,1,0,0.1875,0.1875,0.3203125,0.625,0.6875,0.53515625,6.8125,7,23,5,9,0,0,0,0,13.21,0.28,0,0.141025641025641,0.181818181818182,0,0.0581395348837209,1,7,1,4,6.0625,4.5,4,1,0.419354838709677,0.264094955489614,0.800579621215762,0.0837513313386631,0.747467269419793,0.0738481072024656,0.0949064336824832,0.0706716969938255
"100",1,1,1,0.125,0.8125,0.31640625,0.375,0.625,0.53515625,7.875,7.0625,28,5,9,0,0,0,0,13.21,0.2,0,0.141025641025641,0.3125,1,0.137096774193548,1,7,2,4,6.125,4.375,4,1,0.277519379844961,0.264094955489614,0.462648665424029,0.606837147570967,0.349053931096532,0.497660296609746,0.275762664555145,0.345596672071064
"101",0,1,0,0.125,0,0.32421875,0.8125,0.6875,0.5390625,5.25,7.1875,28,5,9,0,0,0,0,13.21,0.166666666666667,0,0.141025641025641,0.181818181818182,0,0.0581395348837209,1,7,2,4,5.3125,4.5625,4,1,0.23943661971831,0.264094955489614,0.908368927124153,0.0249728359147096,0.919564985219252,0.0120340161129715,0.0566148804416239,0.0503717528778633
"102",0,1,0,0.125,0.3125,0.3203125,0.875,0.6875,0.5390625,6.0625,7,29,5,9,0,0,0,0,13.21,0.28,0,0.194805194805195,0.181818181818182,0,0.137096774193548,1,7,1,4,5.875,4.4375,4,1,0.268333333333333,0.264094955489614,0.931147013988392,0.111354127846808,0.934326910911472,0.0662554374970539,0.150407811574667,0.146756275525232
"103",0,1,0,0.125,0.5625,0.32421875,0.5625,0.6875,0.5390625,7.625,7.0625,27,5,9,0,0,0,0,13.21,0.333333333333333,0,0.194805194805195,0.181818181818182,0,0.137096774193548,1,7,5,4,6.625,4.8125,4,1,0.268333333333333,0.264094955489614,0.741133477831552,0.29832406163976,0.720508177546016,0.260759204631723,0.201639292829264,0.222214463976763
"104",0,0,0,0.125,0.375,0.3203125,0.5625,0.75,0.54296875,7.6875,7.25,22,5,9,0,0,0,0,13.21,0.28,0,0.197172963833429,0.181818181818182,1,0.137096774193548,1,7,5,4,6.1875,4.6875,4,1,0.277519379844961,0.264094955489614,0.790598027121925,0.146172854794813,0.779389188960702,0.14627822717972,0.137150006522191,0.190494142590086
"105",0,0,0,0.125,0.125,0.3203125,0.625,0.75,0.54296875,5.9375,7.125,28,5,9,0,0,0,0,13.21,0.2,0,0.141025641025641,0.181818181818182,1,0.137096774193548,1,7,7,4,5.25,4.5625,4,1,0.277519379844961,0.264094955489614,0.837630809484749,0.0468511059145553,0.803768756764831,0.0299829951123047,0.0728754903658213,0.075865741429881
"106",0,1,0,0.125,0.25,0.3203125,0.4375,0.625,0.5390625,8,7,29,5,9,0,0,0,0,13.21,0.166666666666667,0,0.194805194805195,0.3125,0,0.137931034482759,1,7,3,4,6.1875,4.3125,4,1,0.4375,0.264094955489614,0.533418643798374,0.084019338563904,0.462698232875423,0.16393759236538,0.0659457558699047,0.188187937469483
"107",0,0,0,0.125,0.6875,0.3203125,0.1875,0.6875,0.54296875,7.875,7.125,22,5,9,0,0,0,0,13.21,0.28,0,0.141025641025641,0.3125,0,0.137096774193548,1,7,6,4,4.875,4.6875,4,1,0.419354838709677,0.264094955489614,0.302823377402307,0.450211872069681,0.162435216881545,0.529428574975125,0.184484573313894,0.22200094848679
"108",0,1,0,0.125,0.25,0.32421875,0.375,0.6875,0.53515625,5.875,7.125,27,5,9,0,0,0,0,13.21,0.2,0,0.141025641025641,0.3125,0,0.0581395348837209,1,7,1,4,4.5,4.5625,4,1,0.23943661971831,0.264094955489614,0.536697591646608,0.08189071430874,0.535472142450021,0.0887550110286356,0.0685895049318946,0.127466587845395
"109",0,0,1,0.0625,0.5,0.31640625,0.4375,0.6875,0.54296875,7.25,7,26,5,9,0,0,0,0,13.21,0.333333333333333,0,0.161474508437579,0.161474508437579,1,0.137096774193548,1,7,1,4,5.6875,4.8125,4,1,0.277519379844961,0.264094955489614,0.600529726136131,0.192437407934266,0.585036446900121,0.192005600027354,0.126355181658714,0.159184982104279
"110",0,0,0,0.125,0.4375,0.3203125,0.375,0.75,0.5390625,7.0625,7.125,27,5,9,0,0,0,0,13.21,0.2,0,0.127234997264441,0.181818181818182,1,0.137096774193548,1,7,1,4,5.875,4.75,4,1,0.277519379844961,0.264094955489614,0.604108522263926,0.189579782904612,0.537098655634918,0.130807677015685,0.131593348781113,0.127387066153915
"111",0,1,0,0.125,0.25,0.3203125,0.375,0.625,0.53515625,5.875,7.125,30,5,9,0,0,0,0,13.21,0.2,0,0.2,0.161474508437579,0,0.137096774193548,1,7,4,4,4.875,4.875,4,1,0.298245614035088,0.264094955489614,0.462648665424029,0.084019338563904,0.498461537658442,0.0641986878016673,0.0614271404975526,0.0729391869636697
"112",0,1,0,0.125,0.3125,0.32421875,0.4375,0.625,0.5390625,6.375,6.9375,26,5,9,0,0,0,0,13.21,0.166666666666667,0,0.194805194805195,0.127234997264441,0,0.127234997264441,1,7,1,4,5.4375,4.75,4,1,0.268333333333333,0.264094955489614,0.533418643798374,0.108617280744111,0.550710842382034,0.059211381962235,0.0784362785782446,0.0669346705015664
"113",0,1,0,0.375,0,0.3203125,1,0.75,0.5390625,4.5,7.125,23,4,9,0,0,0,0,14.89,0.271929824561404,0,0.126984126984127,0.0333333333333333,1,0.141287284144427,0,3,3,5,4.5,5.125,3,0,0.277519379844961,0.311475409836066,0.971323253341583,0.0829910432649761,0.961980910602313,0.0276976017678575,0.166578806679345,0.0497687585588814
"114",0,1,0,0.375,0.25,0.3203125,0.625,0.6875,0.5390625,6.6875,7.3125,23,4,9,1,0,0,0,14.89,0.271929824561404,0,0.126984126984127,0.146757679180887,1,0.141287284144427,0,3,1,5,4.5,4.8125,3,0,0.277519379844961,0.311475409836066,0.796144687996867,0.239568681673456,0.756565066089206,0.267776952571181,0.188326124761639,0.199656506965222
"115",0,0,0,0.4375,0.25,0.32421875,0.625,0.8125,0.54296875,6.5625,7.5,23,4,9,0,0,0,1,14.89,0.290697674418605,1,0.126984126984127,0.182584269662921,0,0.12,0,3,1,5,5.125,5.0625,3,0,0.419354838709677,0.311475409836066,0.874395285701834,0.294419412838257,0.80406234685249,0.168478445261655,0.26510312868875,0.14754366186291
"116",0,0,1,0.375,0.8125,0.31640625,0.4375,0.8125,0.54296875,7.75,7.0625,28,4,9,1,0,0,0,14.89,0.271929824561404,0,0.126984126984127,0.146757679180887,1,0.141287284144427,0,3,2,5,5.875,4.8125,3,0,0.277519379844961,0.311475409836066,0.73194257573329,0.841913381924857,0.548996521030457,0.730982574337278,0.582982838750742,0.401882865442882
"117",0,1,0,0.4375,0,0.3203125,0.75,0.6875,0.5390625,5.0625,7.1875,28,4,9,0,0,0,1,14.89,0.338235294117647,1,0.126984126984127,0.182584269662921,0,0.12,0,3,2,5,5.125,5,3,0,0.23943661971831,0.311475409836066,0.879037883693352,0.109718261654982,0.900908870412497,0.0632865694996856,0.132715427726014,0.119544231648957
"118",1,1,1,0.375,0.25,0.3203125,0.875,0.75,0.53515625,5.75,7.3125,29,4,9,0,0,0,1,14.89,0.290697674418605,0,0.132075471698113,0.182584269662921,0,0.141287284144427,0,3,1,5,5.5625,4.9375,3,0,0.268333333333333,0.311475409836066,0.949257298315702,0.238119980529138,0.941732288332629,0.134480677429631,0.26831813873917,0.172632221495135
"119",1,1,1,0.3125,0.5,0.31640625,0.5625,0.75,0.53515625,7.875,7.4375,27,4,9,0,0,0,1,14.89,0.418604651162791,0,0.132075471698113,0.182584269662921,0,0.141287284144427,0,3,5,5,6.4375,5,3,0,0.268333333333333,0.311475409836066,0.798352343536449,0.451563986867448,0.776911960471326,0.525123127469521,0.305192299729913,0.319506246434628
"120",1,1,1,0.3125,0.3125,0.31640625,0.5,0.75,0.53515625,7.625,7.25,22,4,9,0,0,0,1,14.89,0.290697674418605,0,0.25,0.182584269662921,1,0.141287284144427,0,3,5,5,6,5,3,0,0.277519379844961,0.311475409836066,0.743719993041477,0.244100963500834,0.754441477808588,0.309331608106924,0.182538856364044,0.271578556317591
"121",0,1,0,0.375,0.125,0.3203125,0.5,0.75,0.53515625,5.875,7.375,28,4,9,0,0,0,1,14.89,0.271929824561404,0,0.126984126984127,0.182584269662921,1,0.141287284144427,0,3,7,5,5.0625,4.75,3,0,0.277519379844961,0.311475409836066,0.743719993041477,0.144464544293151,0.711578047157705,0.12929191728909,0.131576949207975,0.129779730948888
"122",1,1,1,0.3125,0.25,0.31640625,0.5,0.75,0.5390625,8.0625,7.3125,29,4,9,1,0,0,0,14.89,0.338235294117647,0,0.132075471698113,0.146757679180887,0,0.180327868852459,0,3,3,5,6.1875,5.0625,3,0,0.5,0.311475409836066,0.738433275133282,0.191007790647367,0.61974657344369,0.35765085020777,0.153561071875255,0.146921999873371
"123",0,0,0,0.4375,0.75,0.3203125,0.1875,0.8125,0.54296875,7.75,7.375,22,4,9,1,0,0,0,14.89,0.290697674418605,0,0.126984126984127,0.146757679180887,0,0.141287284144427,0,3,6,5,4.9375,5.0625,3,0,0.419354838709677,0.311475409836066,0.440718731080687,0.841240484817888,0.211946648814101,0.79266322525873,0.49702711031388,0.243886633961973
"124",0,1,0,0.4375,0.25,0.3203125,0.3125,0.6875,0.53515625,6.0625,7.3125,27,4,9,1,0,0,0,14.89,0.271929824561404,1,0.126984126984127,0.146757679180887,0,0.12,0,3,1,5,4,5.3125,3,0,0.23943661971831,0.311475409836066,0.458996968890889,0.300229115670402,0.454710194118323,0.258845426702059,0.158081372498026,0.167429283390535
"125",0,1,0,0.375,0.5,0.3203125,0.3125,0.75,0.53515625,7.5,7.1875,26,4,9,0,0,0,0,14.89,0.418604651162791,0,0.252608703556163,0.0333333333333333,1,0.141287284144427,0,3,1,5,5.8125,5.1875,3,0,0.277519379844961,0.311475409836066,0.533027831963943,0.523684415069071,0.584324606968841,0.621083923874625,0.277581307409645,0.284594741371171
"126",0,0,0,0.375,0.4375,0.32421875,0.3125,0.8125,0.5390625,7.1875,7.375,27,4,9,0,0,0,1,14.89,0.271929824561404,0,0.224395397125571,0.182584269662921,1,0.141287284144427,0,3,1,5,5.5625,5.375,3,0,0.277519379844961,0.311475409836066,0.601179137878895,0.438788988058389,0.592155497021383,0.464056320967389,0.260352819389199,0.313202972452115
"127",0,1,0,0.375,0.3125,0.3203125,0.375,0.75,0.5390625,5.6875,7.1875,30,4,9,0,0,0,0,14.89,0.271929824561404,0,0.1,0.26,0,0.141287284144427,0,3,4,5,4.5625,5.0625,3,0,0.298245614035088,0.311475409836066,0.602541639709544,0.300883284514454,0.50805780129704,0.316610392809797,0.186403780639544,0.180118762027291
"128",1,1,1,0.3125,0.1875,0.3203125,0.5,0.6875,0.53515625,6.375,7.1875,26,4,9,0,0,0,0,14.89,0.338235294117647,0,0.132075471698113,0.121951219512195,0,0.2193752502002,0,3,1,5,5.0625,5.3125,3,0,0.268333333333333,0.311475409836066,0.683268591191822,0.143518773154007,0.710264232877184,0.19645875988081,0.11542629465006,0.125077588109209
"129",0,1,0,0.1875,0,0.3203125,1,0.625,0.5390625,4.125,6.9375,23,5,2,0,0,0,0,14,0.271929824561404,0,0.128205128205128,0.0645856533065147,1,0.141287284144427,0,3,3,5,4.6875,5.9375,3,0,0.277519379844961,0.311475409836066,0.949247174622348,0.0346185764973477,0.954648672957572,0.0162169243501429,0.0776654614938008,0.035418135754255
"130",1,1,1,0.1875,0.1875,0.31640625,0.625,0.6875,0.53515625,6.625,7.4375,23,5,2,0,0,0,0,14,0.271929824561404,0,0.128205128205128,0.172413793103448,1,0.141287284144427,0,3,1,5,4.625,6.0625,3,0,0.277519379844961,0.311475409836066,0.800579621215762,0.0848123546714844,0.823266320749793,0.146611951547978,0.0943108312980455,0.161242894532875
"131",0,1,0,0.25,0.1875,0.3203125,0.625,0.625,0.53515625,6.375,7.0625,23,5,2,0,0,0,0,14,0.290697674418605,1,0.128205128205128,0.102564102564103,0,0.12,0,3,1,5,5.4375,6.0625,3,0,0.419354838709677,0.311475409836066,0.748992733432814,0.110663505444688,0.729542648506075,0.0861216142123149,0.101420542701182,0.069024823416823
"132",0,0,1,0.125,0.75,0.31640625,0.375,0.75,0.5390625,7.75,7.375,28,5,2,0,0,0,0,14,0.271929824561404,0,0.128205128205128,0.172413793103448,1,0.141287284144427,0,3,2,5,5.8125,5.6875,3,0,0.277519379844961,0.311475409836066,0.604108522263926,0.530575240606215,0.552484339198415,0.543720149449819,0.291998475897379,0.324214828376281
"133",0,1,0,0.1875,0,0.3203125,0.8125,0.625,0.5390625,5.1875,7.3125,28,5,2,0,0,0,0,14,0.338235294117647,1,0.128205128205128,0.102564102564103,0,0.12,0,3,2,5,4.9375,5.9375,3,0,0.23943661971831,0.311475409836066,0.880483409226675,0.0346185764973477,0.931047988343235,0.0302099883826212,0.061269652695737,0.076259716876533
"134",0,1,0,0.1875,0.375,0.32421875,0.875,0.6875,0.53515625,5.875,7.3125,29,5,2,0,0,0,0,14,0.290697674418605,0,0.222222222222222,0.102564102564103,0,0.141287284144427,0,3,1,5,5.9375,5.9375,3,0,0.268333333333333,0.311475409836066,0.932893879393064,0.184751907525253,0.954067712785282,0.130107763608215,0.208661506194232,0.173953888183664
"135",0,0,0,0.1875,0.5,0.3203125,0.625,0.75,0.54296875,7.6875,7.625,27,5,2,0,0,0,0,14,0.418604651162791,0,0.222222222222222,0.102564102564103,0,0.141287284144427,0,3,5,5,6.375,5.6875,3,0,0.268333333333333,0.311475409836066,0.837630809484749,0.303255899531575,0.894218762607223,0.444499556710521,0.239196196201767,0.33461276505753
"136",0,1,0,0.1875,0.4375,0.3203125,0.4375,0.625,0.53515625,7.25,7.375,22,5,2,0,0,0,0,14,0.290697674418605,0,0.260490027112548,0.102564102564103,1,0.141287284144427,0,3,5,5,5.875,6,3,0,0.277519379844961,0.311475409836066,0.540274621139777,0.241519268155395,0.661921273244139,0.31196707916141,0.136046194610678,0.205463090063215
"137",0,1,0,0.1875,0.125,0.3203125,0.5,0.6875,0.53515625,6,7.1875,28,5,2,0,0,0,0,14,0.271929824561404,0,0.128205128205128,0.102564102564103,1,0.141287284144427,0,3,7,5,5.125,5.8125,3,0,0.277519379844961,0.311475409836066,0.683268591191822,0.0627186572964409,0.705772825634448,0.0812498209962693,0.0677659462839441,0.082139720620794
