"","X","iid","id","gender","wave","order","partner","pid","match","samerace","age","field_cd","tuition","race","imprace","imprelig","income","goal","date","go_out","career_c","sportsAct","tvsportsAct","exerciseAct","diningAct","museumsAct","artAct","hikingAct","gamingAct","clubbingAct","readingAct","tvAct","theaterAct","moviesAct","concertsAct","musicAct","shoppingAct","yogaAct","exphappy","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","dec","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","prob","met","goalMeetNew","goalFunNight","goalOther","goalGetDate","goalSeriousRel","goalSayDid","date7","date5","date3","date4","date6","date1","date2","raceAsian","raceWhite","rateOther","raceLatino","raceBlack","go_out1","go_out4","go_out2","go_out3","go_out7","go_out5","go_out6","fieldLaw","fieldMath","fieldPoliSci","fieldBusiness","fieldEngin","fieldAcademia","fieldSocialSci","fieldSocialWork","fieldUndecided","fieldMedicine","fieldHistReligPhil","fieldEnglish","fieldScience","fieldFilm","fieldLanguages","fieldArts","fieldArch","fieldOther","careerCreative","careerLaw","careerInternational","careerAcademic","careerFinance","careerUndecided","careerEngineer","careerPsychology","careerMedicine","careerSports","careerSocialWork","careerRealEstate","careerOther","careerSpeech","careerArch","careerPolitics","careerJourn","activityAvg","sportsActAdj","tvsportsActAdj","exerciseActAdj","diningActAdj","museumsActAdj","artActAdj","hikingActAdj","gamingActAdj","clubbingActAdj","readingActAdj","tvActAdj","theaterActAdj","moviesActAdj","concertsActAdj","musicActAdj","shoppingActAdj","yogaActAdj","raterDecSum","decSum","attrRatingAvg","sincRatingAvg","intelRatingAvg","funRatingAvg","ambRatingAvg","sharRatingAvg","likeRatingAvg","decAvg","raterDecAvg","attrRatingGuess","sincRatingGuess","intelRatingGuess","funRatingGuess","ambRatingGuess","sharRatingGuess","likeRatingGuess"
"25",143,15,5,1,1,9,3,3,0,0,24,1,25,3,3,1,36,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,1,6,10,8,6,7,6,6,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41176470588235,2.58823529411765,0.588235294117647,2.58823529411765,0.588235294117647,-2.41176470588235,-3.41176470588235,-0.411764705882353,0.588235294117647,2.58823529411765,1.58823529411765,-0.411764705882353,2.58823529411765,2.58823529411765,-0.411764705882353,0.588235294117647,-4.41176470588235,-5.41176470588235,9,5,6.55555555555556,6.77777777777778,7.22222222222222,6.22222222222222,7.11111111111111,6,6,0.444444444444444,0.888888888888889,7.22063757462165,7.47024186468527,7.97363721537715,6.47199483456251,7.66424945711096,6.13760363649424,6.81640976855091
"26",153,16,6,1,1,8,3,3,0,1,25,8,25,2,9,2,42,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,1,7,6,6,6,6,6,6,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.82352941176471,1.17647058823529,-3.82352941176471,0.176470588235294,1.17647058823529,1.17647058823529,1.17647058823529,-0.823529411764706,-0.823529411764706,-0.823529411764706,2.17647058823529,-2.82352941176471,1.17647058823529,2.17647058823529,1.17647058823529,2.17647058823529,0.176470588235294,-4.82352941176471,8,5,6.44444444444444,7.22222222222222,7.44444444444444,6.22222222222222,7.22222222222222,6,6,0.444444444444444,0.777777777777778,6.07353203545026,7.00660352784249,6.9483159603814,5.96806236519814,7.0640548359174,6.31145811331651,5.53823413021108
"27",163,17,7,1,1,3,3,3,0,1,30,13,25,2,1,1,38,3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,0,6,3,5,4,5,4,2,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29411764705882,2.70588235294118,-3.29411764705882,3.70588235294118,1.70588235294118,1.70588235294118,-0.294117647058823,-1.29411764705882,-3.29411764705882,0.705882352941177,-1.29411764705882,-3.29411764705882,1.70588235294118,3.70588235294118,1.70588235294118,1.70588235294118,-3.29411764705882,-3.29411764705882,2,5,6.55555555555556,7.55555555555556,7.55555555555556,6.44444444444444,7.33333333333333,6.22222222222222,6.44444444444444,0.555555555555556,0.222222222222222,5.42724403478874,5.93409038375601,5.93074256250073,4.29881358838259,5.66705407295481,4.26245301215605,4.37444254326178
"28",173,18,8,1,1,4,3,3,0,1,27,8,25,2,8,8,52,1,6,1,7,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,33.33,11.11,11.11,11.11,11.11,22.22,0,4,5,6,4,6,4,5,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.70588235294118,0.294117647058823,0.294117647058823,0.294117647058823,4.29411764705882,-0.705882352941177,-1.70588235294118,-0.705882352941177,-0.705882352941177,-2.70588235294118,1.29411764705882,4.29411764705882,-1.70588235294118,4.29411764705882,-1.70588235294118,1.29411764705882,-2.70588235294118,-3.70588235294118,3,5,6.77777777777778,7.33333333333333,7.44444444444444,6.44444444444444,7.22222222222222,6.22222222222222,6.11111111111111,0.555555555555556,0.333333333333333,6.51749415511709,6.82799840423291,6.65307421860783,5.78822964144981,6.54871300739261,4.96248043940463,5.96214432742489
"29",183,19,9,1,1,10,3,3,0,1,28,8,25,2,1,1,42,4,1,1,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,50,0,25,10,0,15,1,7,7,6,8,7,7,7,7,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.05882352941176,2.94117647058824,2.94117647058824,2.94117647058824,2.94117647058824,-2.05882352941176,-2.05882352941176,-1.05882352941176,-0.0588235294117645,1.94117647058824,0.941176470588236,-6.05882352941176,-6.05882352941176,-0.0588235294117645,-0.0588235294117645,-0.0588235294117645,-0.0588235294117645,2.94117647058824,10,5,6.44444444444444,7.11111111111111,7.44444444444444,6,7.11111111111111,5.88888888888889,5.88888888888889,0.444444444444444,1,6.46107638844799,6.71395387558801,7.4340518785265,6.94551377295319,7.34061379096781,6.87344810290671,6.15794232904848
"30",193,20,10,1,1,1,3,3,0,1,24,8,25,2,1,1,42,1,1,1,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,100,0,0,0,0,0,0,5,6,8,5,8,6,5,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,2,2,1,1,-4,2,2,0,-5,0,0,-2,-2,-3,2,1,5,6.66666666666667,7.22222222222222,7.22222222222222,6.33333333333333,7,6,6.11111111111111,0.555555555555556,0.111111111111111,5.95791236281956,7.2831458974861,6.95667061219937,5.87260298472896,7.4055628615373,6.01918227176268,5.48492925937363
"31",104,11,1,1,1,3,4,4,0,1,27,8,25,2,7,3,42,1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,0,6,7,8,7,7,5,6,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47058823529412,2.52941176470588,1.52941176470588,-3.47058823529412,0.529411764705882,1.52941176470588,-0.470588235294118,-0.470588235294118,-0.470588235294118,-1.47058823529412,3.52941176470588,-3.47058823529412,-1.47058823529412,2.52941176470588,1.52941176470588,2.52941176470588,-0.470588235294118,-4.47058823529412,0,6,7.11111111111111,7.11111111111111,7.66666666666667,7.55555555555556,7.77777777777778,7.44444444444444,7.44444444444444,0.666666666666667,0,7.10536390955655,7.49349149915847,7.0287558612236,7.98685283973922,7.51379100048881,6.31889931539814,7.11738436665226
"32",114,12,2,1,1,2,4,4,0,1,22,1,25,2,1,1,29,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,0,6,5,10,6,6,5,6,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23529411764706,2.76470588235294,0.764705882352941,2.76470588235294,1.76470588235294,0.764705882352941,-0.235294117647059,-3.23529411764706,-3.23529411764706,-1.23529411764706,-0.235294117647059,-0.235294117647059,-2.23529411764706,0.764705882352941,0.764705882352941,2.76470588235294,-1.23529411764706,-1.23529411764706,3,6,7.11111111111111,7.33333333333333,7.44444444444444,7.66666666666667,7.88888888888889,7.44444444444444,7.44444444444444,0.666666666666667,0.333333333333333,6.66352177972806,7.19868319363788,8.49164628860006,6.72169635575858,6.46278619237945,6.02364225051704,7.71805473154588
"33",124,13,3,1,1,9,4,4,0,0,22,1,25,4,3,5,42,2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70588235294118,0.294117647058823,1.29411764705882,-4.70588235294118,2.29411764705882,-1.70588235294118,-0.705882352941177,-2.70588235294118,0.294117647058823,0.294117647058823,-0.705882352941177,1.29411764705882,3.29411764705882,1.29411764705882,2.29411764705882,2.29411764705882,1.29411764705882,-5.70588235294118,10,6,6.66666666666667,6.77777777777778,7.44444444444444,7.22222222222222,7.44444444444444,6.88888888888889,7,0.555555555555556,1,7.99945596971274,8.53137617270001,9.16785882543143,9.62840752796926,9.61247394574268,9.85596163653399,9.26052295730109
"34",134,14,4,1,1,4,4,4,1,1,23,1,25,2,1,1,56,2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,1,7,7,7,9,9,9,8,10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52941176470588,3.47058823529412,-0.529411764705882,1.47058823529412,1.47058823529412,-3.52941176470588,-3.52941176470588,3.47058823529412,1.47058823529412,1.47058823529412,-0.529411764705882,0.470588235294118,-3.52941176470588,3.47058823529412,-0.529411764705882,1.47058823529412,-0.529411764705882,-5.52941176470588,10,6,7,7.11111111111111,7.77777777777778,7.33333333333333,7.55555555555556,7,7.22222222222222,0.555555555555556,1,7.21611120643243,7.78179505058603,7.87998379815039,8.23058677843986,8.69349523307078,8.45556217589138,7.74229556487093
"35",144,15,5,1,1,6,4,4,0,0,24,1,25,3,3,1,36,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,1,8,8,9,8,8,9,9,7,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41176470588235,2.58823529411765,0.588235294117647,2.58823529411765,0.588235294117647,-2.41176470588235,-3.41176470588235,-0.411764705882353,0.588235294117647,2.58823529411765,1.58823529411765,-0.411764705882353,2.58823529411765,2.58823529411765,-0.411764705882353,0.588235294117647,-4.41176470588235,-5.41176470588235,9,6,6.88888888888889,7,7.55555555555556,7.44444444444444,7.66666666666667,7,7.11111111111111,0.555555555555556,0.888888888888889,7.35001536144228,7.93900322843064,8.33394187738719,7.63827410959126,8.16634493329782,6.93892234539623,7.65507390233098
"36",154,16,6,1,1,5,4,4,0,1,25,8,25,2,9,2,42,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,1,6,6,7,7,8,7,6,6,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.82352941176471,1.17647058823529,-3.82352941176471,0.176470588235294,1.17647058823529,1.17647058823529,1.17647058823529,-0.823529411764706,-0.823529411764706,-0.823529411764706,2.17647058823529,-2.82352941176471,1.17647058823529,2.17647058823529,1.17647058823529,2.17647058823529,0.176470588235294,-4.82352941176471,8,6,7.11111111111111,7.22222222222222,7.77777777777778,7.55555555555556,7.66666666666667,7.22222222222222,7.44444444444444,0.555555555555556,0.777777777777778,6.89903336502194,7.00679466886106,7.24507979021103,7.27770590065464,7.33469449758794,7.5253671017673,7.10677063726194
"37",164,17,7,1,1,10,4,4,0,1,30,13,25,2,1,1,38,3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,1,7,6,3,5,6,5,6,4,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29411764705882,2.70588235294118,-3.29411764705882,3.70588235294118,1.70588235294118,1.70588235294118,-0.294117647058823,-1.29411764705882,-3.29411764705882,0.705882352941177,-1.29411764705882,-3.29411764705882,1.70588235294118,3.70588235294118,1.70588235294118,1.70588235294118,-3.29411764705882,-3.29411764705882,2,6,7,7.22222222222222,8.22222222222222,7.77777777777778,7.88888888888889,7.44444444444444,7.44444444444444,0.555555555555556,0.111111111111111,5.79021386029453,5.32888943437949,6.79242347704198,5.53940805004814,6.17672416557848,5.55769574159441,5.03742977925195
"38",174,18,8,1,1,1,4,4,0,1,27,8,25,2,8,8,52,1,6,1,7,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,33.33,11.11,11.11,11.11,11.11,22.22,0,6,7,8,6,6,5,7,7,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.70588235294118,0.294117647058823,0.294117647058823,0.294117647058823,4.29411764705882,-0.705882352941177,-1.70588235294118,-0.705882352941177,-0.705882352941177,-2.70588235294118,1.29411764705882,4.29411764705882,-1.70588235294118,4.29411764705882,-1.70588235294118,1.29411764705882,-2.70588235294118,-3.70588235294118,3,6,7.11111111111111,7.11111111111111,7.66666666666667,7.66666666666667,7.88888888888889,7.44444444444444,7.33333333333333,0.666666666666667,0.333333333333333,6.72644201470545,6.3598897109651,6.61406066273938,6.96105083524179,7.25256193369734,6.20324599943987,7.15980257450852
"39",184,19,9,1,1,7,4,4,1,1,28,8,25,2,1,1,42,4,1,1,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,50,0,25,10,0,15,1,7,7,7,10,9,10,8,8,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.05882352941176,2.94117647058824,2.94117647058824,2.94117647058824,2.94117647058824,-2.05882352941176,-2.05882352941176,-1.05882352941176,-0.0588235294117645,1.94117647058824,0.941176470588236,-6.05882352941176,-6.05882352941176,-0.0588235294117645,-0.0588235294117645,-0.0588235294117645,-0.0588235294117645,2.94117647058824,10,6,7,7.11111111111111,7.77777777777778,7.22222222222222,7.55555555555556,6.88888888888889,7.22222222222222,0.555555555555556,1,7.0587699212899,6.78183264978976,7.79946324775972,8.12303736687403,7.65006701181901,7.68993350769742,7.50159623302332
"40",194,20,10,1,1,8,4,4,0,1,24,8,25,2,1,1,42,1,1,1,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,100,0,0,0,0,0,0,7,8,8,7,8,7,7,7,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,2,2,1,1,-4,2,2,0,-5,0,0,-2,-2,-3,2,1,6,7,7,7.66666666666667,7.55555555555556,7.66666666666667,7.22222222222222,7.33333333333333,0.666666666666667,0.111111111111111,6.14589331081513,6.77097022997647,7.4543657157375,7.0473228456664,8.17504700941043,7.2848978446352,6.73524195635829
"41",105,11,1,1,1,1,5,5,0,1,27,8,25,2,7,3,42,1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,0,6,8,8,8,7,6,6,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47058823529412,2.52941176470588,1.52941176470588,-3.47058823529412,0.529411764705882,1.52941176470588,-0.470588235294118,-0.470588235294118,-0.470588235294118,-1.47058823529412,3.52941176470588,-3.47058823529412,-1.47058823529412,2.52941176470588,1.52941176470588,2.52941176470588,-0.470588235294118,-4.47058823529412,0,3,5.22222222222222,7.66666666666667,7.55555555555556,7.11111111111111,7.88888888888889,6.22222222222222,6.11111111111111,0.333333333333333,0,4.98054088244875,7.93549443250303,6.94688465106366,7.37198682519344,7.6489362180249,4.90875870950306,5.64782017047808
"42",115,12,2,1,1,10,5,5,0,1,22,1,25,2,1,1,29,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,0,6,7,10,7,6,5,7,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23529411764706,2.76470588235294,0.764705882352941,2.76470588235294,1.76470588235294,0.764705882352941,-0.235294117647059,-3.23529411764706,-3.23529411764706,-1.23529411764706,-0.235294117647059,-0.235294117647059,-2.23529411764706,0.764705882352941,0.764705882352941,2.76470588235294,-1.23529411764706,-1.23529411764706,3,3,5.22222222222222,7.77777777777778,7.33333333333333,7.22222222222222,8,6.33333333333333,6,0.333333333333333,0.333333333333333,4.63177899416542,7.46370454202657,8.33855462646526,6.09042278018686,6.61633576413996,4.81229819316165,6.01477557313488
"43",125,13,3,1,1,7,5,5,0,0,22,1,25,4,3,5,42,2,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70588235294118,0.294117647058823,1.29411764705882,-4.70588235294118,2.29411764705882,-1.70588235294118,-0.705882352941177,-2.70588235294118,0.294117647058823,0.294117647058823,-0.705882352941177,1.29411764705882,3.29411764705882,1.29411764705882,2.29411764705882,2.29411764705882,1.29411764705882,-5.70588235294118,10,3,4.77777777777778,7.44444444444444,7.33333333333333,6.88888888888889,7.55555555555556,5.77777777777778,5.66666666666667,0.222222222222222,1,6.35416708883367,9.4078554192801,9.03386745965045,9.25895393445368,9.71305044662363,8.6060421733544,7.95215384152497
"44",135,14,4,1,1,2,5,5,1,1,23,1,25,2,1,1,56,2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,1,6,8,6,8,10,10,7,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52941176470588,3.47058823529412,-0.529411764705882,1.47058823529412,1.47058823529412,-3.52941176470588,-3.52941176470588,3.47058823529412,1.47058823529412,1.47058823529412,-0.529411764705882,0.470588235294118,-3.52941176470588,3.47058823529412,-0.529411764705882,1.47058823529412,-0.529411764705882,-5.52941176470588,10,3,5.22222222222222,7.66666666666667,7.77777777777778,7.11111111111111,7.55555555555556,5.77777777777778,6,0.222222222222222,1,5.38818592597702,8.29230892778619,8.06240139218965,8.06867215135618,8.58742400528145,7.14968281892887,6.48484497372476
"45",145,15,5,1,1,4,5,5,0,0,24,1,25,3,3,1,36,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30,10,20,10,10,20,0,5,9,9,7,9,5,5,7,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41176470588235,2.58823529411765,0.588235294117647,2.58823529411765,0.588235294117647,-2.41176470588235,-3.41176470588235,-0.411764705882353,0.588235294117647,2.58823529411765,1.58823529411765,-0.411764705882353,2.58823529411765,2.58823529411765,-0.411764705882353,0.588235294117647,-4.41176470588235,-5.41176470588235,9,3,5.33333333333333,7.55555555555556,7.44444444444444,7.22222222222222,7.66666666666667,6.33333333333333,6.22222222222222,0.333333333333333,1,6.08113094461579,8.42109889908275,8.23706584165851,7.46939971254544,8.03666117076857,6.56363118686726,7.15489762344583
"46",155,16,6,1,1,3,5,5,0,1,25,8,25,2,9,2,42,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,0,5,8,7,7,7,7,6,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.82352941176471,1.17647058823529,-3.82352941176471,0.176470588235294,1.17647058823529,1.17647058823529,1.17647058823529,-0.823529411764706,-0.823529411764706,-0.823529411764706,2.17647058823529,-2.82352941176471,1.17647058823529,2.17647058823529,1.17647058823529,2.17647058823529,0.176470588235294,-4.82352941176471,8,3,5.33333333333333,7.66666666666667,7.66666666666667,7.22222222222222,7.88888888888889,6.11111111111111,6.11111111111111,0.333333333333333,0.888888888888889,5.08610469618127,7.14090009935897,7.16001739247025,6.94893655664943,7.69209577914639,6.34122574730365,5.67686155896192
"47",165,17,7,1,1,8,5,5,0,1,30,13,25,2,1,1,38,3,3,2,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,35,15,25,10,5,10,0,2,3,4,4,5,3,3,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29411764705882,2.70588235294118,-3.29411764705882,3.70588235294118,1.70588235294118,1.70588235294118,-0.294117647058823,-1.29411764705882,-3.29411764705882,0.705882352941177,-1.29411764705882,-3.29411764705882,1.70588235294118,3.70588235294118,1.70588235294118,1.70588235294118,-3.29411764705882,-3.29411764705882,2,3,5.66666666666667,8.22222222222222,8,7.55555555555556,8.11111111111111,6.55555555555556,6.44444444444444,0.333333333333333,0.222222222222222,4.86520105695355,6.77114427483726,6.36470225920937,5.46482539464281,6.43092254924491,4.77745741961728,4.34770112622241
"48",175,18,8,1,1,9,5,5,0,1,27,8,25,2,8,8,52,1,6,1,7,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,33.33,11.11,11.11,11.11,11.11,22.22,0,5,5,6,5,5,5,6,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.70588235294118,0.294117647058823,0.294117647058823,0.294117647058823,4.29411764705882,-0.705882352941177,-1.70588235294118,-0.705882352941177,-0.705882352941177,-2.70588235294118,1.29411764705882,4.29411764705882,-1.70588235294118,4.29411764705882,-1.70588235294118,1.29411764705882,-2.70588235294118,-3.70588235294118,3,3,5.33333333333333,8,7.77777777777778,7.44444444444444,8.11111111111111,6.33333333333333,6.11111111111111,0.333333333333333,0.333333333333333,4.84636818917808,7.5489134961112,6.97045130091565,6.81923118557625,7.57582388528896,5.03553952015316,5.85557078886393
"49",185,19,9,1,1,5,5,5,1,1,28,8,25,2,1,1,42,4,1,1,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,50,0,25,10,0,15,1,5,9,9,9,9,6,7,7,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.05882352941176,2.94117647058824,2.94117647058824,2.94117647058824,2.94117647058824,-2.05882352941176,-2.05882352941176,-1.05882352941176,-0.0588235294117645,1.94117647058824,0.941176470588236,-6.05882352941176,-6.05882352941176,-0.0588235294117645,-0.0588235294117645,-0.0588235294117645,-0.0588235294117645,2.94117647058824,10,3,5.33333333333333,7.55555555555556,7.44444444444444,7,7.66666666666667,6.22222222222222,6,0.222222222222222,1,5.42202478484863,7.05457348937577,7.15203930457584,7.94564516646914,7.78499539165833,7.32897928326709,6.26152091057334
"50",195,20,10,1,1,6,5,5,0,1,24,8,25,2,1,1,42,1,1,1,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,100,0,0,0,0,0,0,3,10,7,7,10,5,4,10,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,2,2,1,1,-4,2,2,0,-5,0,0,-2,-2,-3,2,1,3,5.55555555555556,7.44444444444444,7.66666666666667,7.22222222222222,7.55555555555556,6.33333333333333,6.33333333333333,0.333333333333333,0.111111111111111,4.91518772032824,7.07708037389153,7.50543688523969,6.61832062490783,7.85175648046429,6.48010411042054,5.84327202546855
