"","X","iid","id","gender","wave","order","partner","pid","match","samerace","age","field_cd","tuition","race","imprace","imprelig","income","goal","date","go_out","career_c","sportsAct","tvsportsAct","exerciseAct","diningAct","museumsAct","artAct","hikingAct","gamingAct","clubbingAct","readingAct","tvAct","theaterAct","moviesAct","concertsAct","musicAct","shoppingAct","yogaAct","exphappy","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","dec","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","prob","met","goalMeetNew","goalFunNight","goalOther","goalGetDate","goalSeriousRel","goalSayDid","date7","date5","date3","date4","date6","date1","date2","raceAsian","raceWhite","rateOther","raceLatino","raceBlack","go_out1","go_out4","go_out2","go_out3","go_out7","go_out5","go_out6","fieldLaw","fieldMath","fieldPoliSci","fieldBusiness","fieldEngin","fieldAcademia","fieldSocialSci","fieldSocialWork","fieldUndecided","fieldMedicine","fieldHistReligPhil","fieldEnglish","fieldScience","fieldFilm","fieldLanguages","fieldArts","fieldArch","fieldOther","careerCreative","careerLaw","careerInternational","careerAcademic","careerFinance","careerUndecided","careerEngineer","careerPsychology","careerMedicine","careerSports","careerSocialWork","careerRealEstate","careerOther","careerSpeech","careerArch","careerPolitics","careerJourn","activityAvg","sportsActAdj","tvsportsActAdj","exerciseActAdj","diningActAdj","museumsActAdj","artActAdj","hikingActAdj","gamingActAdj","clubbingActAdj","readingActAdj","tvActAdj","theaterActAdj","moviesActAdj","concertsActAdj","musicActAdj","shoppingActAdj","yogaActAdj","raterDecSum","decSum","attrRatingAvg","sincRatingAvg","intelRatingAvg","funRatingAvg","ambRatingAvg","sharRatingAvg","likeRatingAvg","decAvg","raterDecAvg","attrRatingGuess","sincRatingGuess","intelRatingGuess","funRatingGuess","ambRatingGuess","sharRatingGuess","likeRatingGuess"
"125",43,5,5,0,1,7,3,13,0,0,21,1,25,2,8,1,86,2,4,1,1,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,20,5,25,25,10,15,0,4,6,8,8,6,5,6,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23529411764706,0.764705882352941,-2.23529411764706,0.764705882352941,0.764705882352941,-0.235294117647059,1.76470588235294,-0.235294117647059,-0.235294117647059,1.76470588235294,-0.235294117647059,1.76470588235294,-0.235294117647059,-0.235294117647059,-3.23529411764706,0.764705882352941,1.76470588235294,-3.23529411764706,6,4,4.88888888888889,8.11111111111111,8.88888888888889,6.88888888888889,5.88888888888889,6,6.44444444444444,0.444444444444444,0.666666666666667,4.67406908059415,7.17073222411216,8.39773640334271,7.3644745834602,5.44645319504241,6.17825225986987,6.46972070486025
"126",53,6,6,0,1,1,3,13,0,1,23,1,25,4,1,1,60,1,3,1,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4,10,25,20,25,5,15,0,4,7,9,4,3,2,6,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,4.11764705882353,2.11764705882353,3.11764705882353,1.11764705882353,2.11764705882353,1.11764705882353,3.11764705882353,-3.88235294117647,0.117647058823529,3.11764705882353,-3.88235294117647,-0.882352941176471,0.117647058823529,0.117647058823529,-1.88235294117647,-4.88235294117647,-4.88235294117647,6,4,4.88888888888889,8,8.77777777777778,7.33333333333333,6.22222222222222,6.33333333333333,6.44444444444444,0.444444444444444,0.666666666666667,4.34561177260541,7.56465143461622,7.56677096818571,8.70804546359254,4.88482575244941,6.77122994332002,6.11824918074455
"127",63,7,7,0,1,8,3,13,0,1,22,1,25,4,2,4,54,1,5,1,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,15,15,25,20,15,10,0,3,6,8,7,8,8,7,8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70588235294118,-2.70588235294118,-4.70588235294118,-3.70588235294118,2.29411764705882,2.29411764705882,2.29411764705882,-5.70588235294118,-4.70588235294118,0.294117647058823,0.294117647058823,0.294117647058823,2.29411764705882,2.29411764705882,2.29411764705882,2.29411764705882,2.29411764705882,2.29411764705882,4,4,5,8.11111111111111,8.88888888888889,7,5.66666666666667,5.66666666666667,6.33333333333333,0.444444444444444,0.444444444444444,4.06878005214643,7.76205990057192,9.17548328302611,7.01599895262378,5.94596527030667,4.79476572449933,6.54107482458158
"128",73,8,8,0,1,3,3,13,1,0,25,13,25,2,1,1,42,1,5,1,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,9.09,18.18,27.27,18.18,18.18,9.09,1,5,8,8,6,7,7,5,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47058823529412,-4.47058823529412,-4.47058823529412,-5.47058823529412,3.52941176470588,2.52941176470588,2.52941176470588,-3.47058823529412,-4.47058823529412,3.52941176470588,1.52941176470588,3.52941176470588,2.52941176470588,2.52941176470588,-0.470588235294118,-0.470588235294118,1.52941176470588,-0.470588235294118,10,4,4.77777777777778,7.88888888888889,8.88888888888889,7.11111111111111,5.77777777777778,5.77777777777778,6.55555555555556,0.333333333333333,1,4.80379516406848,7.49151534947431,8.21033052915437,6.74012037065507,5.64307339556043,6.3497130783177,6.31165711953296
"129",83,9,9,0,1,4,3,13,1,0,26,13,25,6,1,1,42,1,4,1,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20,10,20,30,10,10,1,5,10,10,6,6,6,8,5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35294117647059,-2.35294117647059,-3.35294117647059,-5.35294117647059,1.64705882352941,-0.352941176470588,0.647058823529412,-4.35294117647059,-4.35294117647059,3.64705882352941,1.64705882352941,1.64705882352941,3.64705882352941,3.64705882352941,2.64705882352941,2.64705882352941,1.64705882352941,-3.35294117647059,10,4,4.77777777777778,7.66666666666667,8.66666666666667,7.11111111111111,5.88888888888889,5.88888888888889,6.22222222222222,0.333333333333333,1,5.64144091789903,7.50961482447234,7.27112961279094,7.22980184069458,5.47255473863438,6.37456141066272,5.80515479219619
"130",93,10,10,0,1,5,3,13,1,0,26,13,25,2,4,4,48,2,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,1,6,10,10,10,6,6,7,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82352941176471,2.17647058823529,2.17647058823529,2.17647058823529,0.176470588235294,-0.823529411764706,-0.823529411764706,0.176470588235294,-5.82352941176471,0.176470588235294,1.17647058823529,-1.82352941176471,-0.823529411764706,0.176470588235294,0.176470588235294,1.17647058823529,0.176470588235294,0.176470588235294,4,4,4.66666666666667,7.66666666666667,8.66666666666667,6.66666666666667,5.88888888888889,5.88888888888889,6.33333333333333,0.333333333333333,0.333333333333333,4.2665250133748,7.72623486693414,8.13969490240593,6.38405085006411,6.99721344451332,6.10129893741835,5.8901188249543
"131",4,1,1,0,1,5,4,14,1,0,21,1,25,4,2,4,69,2,7,1,6,9,2,8,9,1,1,5,1,5,6,9,1,10,10,9,8,1,3,15,20,20,15,15,15,1,7,6,8,7,6,8,7,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58823529411765,3.41176470588235,-3.58823529411765,2.41176470588235,3.41176470588235,-4.58823529411765,-4.58823529411765,-0.588235294117647,-4.58823529411765,-0.588235294117647,0.411764705882353,3.41176470588235,-4.58823529411765,4.41176470588235,4.41176470588235,3.41176470588235,2.41176470588235,-4.58823529411765,8,8,8.33333333333333,7.77777777777778,7.33333333333333,7.66666666666667,6.66666666666667,7.22222222222222,7.77777777777778,0.777777777777778,0.777777777777778,7.85265769705864,7.39930555319921,6.9342212228495,7.69434657645761,6.5922562801462,0.473722367398562,7.36137468499638
"132",14,2,2,0,1,1,4,14,1,1,24,1,25,2,2,5,65,1,5,1,6,3,2,7,10,8,6,3,5,8,10,1,9,8,7,8,3,1,4,45,5,25,20,0,5,1,7,9,7,6,5,7,7,8,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82352941176471,-2.82352941176471,-3.82352941176471,1.17647058823529,4.17647058823529,2.17647058823529,0.176470588235294,-2.82352941176471,-0.823529411764706,2.17647058823529,4.17647058823529,-4.82352941176471,3.17647058823529,2.17647058823529,1.17647058823529,2.17647058823529,-2.82352941176471,-4.82352941176471,4,8,8.33333333333333,7.44444444444444,7.44444444444444,7.77777777777778,6.77777777777778,7.33333333333333,7.77777777777778,0.777777777777778,0.333333333333333,8.30977020927941,6.70909452124949,7.58840322838861,7.67061426258154,5.68119327405855,10,7.08160090471664
"133",24,3,3,0,1,7,4,14,0,1,25,2,25,2,8,4,42,6,3,1,6,3,8,7,8,5,5,8,4,5,7,8,7,7,7,5,8,7,4,35,10,35,10,10,0,0,9,7,9,7,9,7,8,7,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41176470588235,-3.41176470588235,1.58823529411765,0.588235294117647,1.58823529411765,-1.41176470588235,-1.41176470588235,1.58823529411765,-2.41176470588235,-1.41176470588235,0.588235294117647,1.58823529411765,0.588235294117647,0.588235294117647,0.588235294117647,-1.41176470588235,1.58823529411765,0.588235294117647,0,8,8.11111111111111,7.66666666666667,7.22222222222222,7.66666666666667,6.33333333333333,7.33333333333333,7.66666666666667,0.888888888888889,0,9.07882582375665,8.67777041741731,7.04413502614143,7.78048240059133,8.04733519822191,4.71191072086791,7.56574689024422
"134",34,4,4,0,1,4,4,14,1,1,23,1,25,2,1,1,37,1,5,1,1,1,1,6,7,6,7,7,5,7,7,7,9,7,8,7,1,8,1,20,20,20,20,10,10,1,8,10,7,10,7,10,8,10,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94117647058824,-4.94117647058824,-4.94117647058824,0.0588235294117645,1.05882352941176,0.0588235294117645,1.05882352941176,1.05882352941176,-0.941176470588236,1.05882352941176,1.05882352941176,1.05882352941176,3.05882352941176,1.05882352941176,2.05882352941176,1.05882352941176,-4.94117647058824,2.05882352941176,3,8,8.22222222222222,7.33333333333333,7.44444444444444,7.33333333333333,6.55555555555556,7,7.66666666666667,0.777777777777778,0.222222222222222,8.02150540863,8.14210261872464,7.73572142707592,7.3690178668221,7.88814808827218,8.52023931806505,7.15265774733644
"135",44,5,5,0,1,2,4,14,1,1,21,1,25,2,8,1,86,2,4,1,1,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,20,5,25,25,10,15,1,8,5,5,7,7,9,8,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23529411764706,0.764705882352941,-2.23529411764706,0.764705882352941,0.764705882352941,-0.235294117647059,1.76470588235294,-0.235294117647059,-0.235294117647059,1.76470588235294,-0.235294117647059,1.76470588235294,-0.235294117647059,-0.235294117647059,-3.23529411764706,0.764705882352941,1.76470588235294,-3.23529411764706,6,8,8.22222222222222,7.88888888888889,7.66666666666667,7.66666666666667,6.55555555555556,7.11111111111111,7.66666666666667,0.777777777777778,0.555555555555556,8.06533872005286,6.90170963675522,7.51093008324856,7.62560649488129,6.45185672086914,3.07824512702889,8.48624408366263
"136",54,6,6,0,1,6,4,14,1,0,23,1,25,4,1,1,60,1,3,1,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4,10,25,20,25,5,15,1,8,6,7,8,2,8,9,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,4.11764705882353,2.11764705882353,3.11764705882353,1.11764705882353,2.11764705882353,1.11764705882353,3.11764705882353,-3.88235294117647,0.117647058823529,3.11764705882353,-3.88235294117647,-0.882352941176471,0.117647058823529,0.117647058823529,-1.88235294117647,-4.88235294117647,-4.88235294117647,6,8,8.22222222222222,7.77777777777778,7.44444444444444,7.55555555555556,7.11111111111111,7.22222222222222,7.55555555555556,0.777777777777778,0.555555555555556,7.61588936453898,7.52211648928725,7.18547806009963,7.74123595775472,4.67441645241836,7.33628679829076,7.83267767810965
"137",64,7,7,0,1,3,4,14,1,0,22,1,25,4,2,4,54,1,5,1,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,15,15,25,20,15,10,1,7,8,8,7,7,6,8,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70588235294118,-2.70588235294118,-4.70588235294118,-3.70588235294118,2.29411764705882,2.29411764705882,2.29411764705882,-5.70588235294118,-4.70588235294118,0.294117647058823,0.294117647058823,0.294117647058823,2.29411764705882,2.29411764705882,2.29411764705882,2.29411764705882,2.29411764705882,2.29411764705882,4,8,8.33333333333333,7.55555555555556,7.33333333333333,7.66666666666667,6.55555555555556,7.44444444444444,7.66666666666667,0.777777777777778,0.333333333333333,7.52246643402353,6.84805233104709,6.97352355053975,7.40281428453091,6.96567040732694,5.99329701104162,7.39711690799759
"138",74,8,8,0,1,8,4,14,1,1,25,13,25,2,1,1,42,1,5,1,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,9.09,18.18,27.27,18.18,18.18,9.09,1,8,6,5,6,6,5,5,6,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47058823529412,-4.47058823529412,-4.47058823529412,-5.47058823529412,3.52941176470588,2.52941176470588,2.52941176470588,-3.47058823529412,-4.47058823529412,3.52941176470588,1.52941176470588,3.52941176470588,2.52941176470588,2.52941176470588,-0.470588235294118,-0.470588235294118,1.52941176470588,-0.470588235294118,10,8,8.22222222222222,7.77777777777778,7.66666666666667,7.77777777777778,6.66666666666667,7.55555555555556,8,0.777777777777778,1,8.23063526385436,7.52566811989933,7.04821678601344,7.04430098995479,7.22147431056701,7.36997107411444,5.87367156528083
"139",84,9,9,0,1,9,4,14,1,0,26,13,25,6,1,1,42,1,4,1,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20,10,20,30,10,10,1,10,9,8,8,7,7,7,5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35294117647059,-2.35294117647059,-3.35294117647059,-5.35294117647059,1.64705882352941,-0.352941176470588,0.647058823529412,-4.35294117647059,-4.35294117647059,3.64705882352941,1.64705882352941,1.64705882352941,3.64705882352941,3.64705882352941,2.64705882352941,2.64705882352941,1.64705882352941,-3.35294117647059,10,8,8,7.44444444444444,7.33333333333333,7.55555555555556,6.55555555555556,7.33333333333333,7.77777777777778,0.777777777777778,1,8.06627358276242,7.46438238377324,6.9677224621734,6.86946548755797,5.50480029543988,5.40198049301602,6.72432762934068
"140",94,10,10,0,1,10,4,14,0,1,26,13,25,2,4,4,48,2,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,0,10,10,10,10,10,6,10,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82352941176471,2.17647058823529,2.17647058823529,2.17647058823529,0.176470588235294,-0.823529411764706,-0.823529411764706,0.176470588235294,-5.82352941176471,0.176470588235294,1.17647058823529,-1.82352941176471,-0.823529411764706,0.176470588235294,0.176470588235294,1.17647058823529,0.176470588235294,0.176470588235294,4,8,8,7.33333333333333,7.11111111111111,7.33333333333333,6.22222222222222,7.44444444444444,7.44444444444444,0.888888888888889,0.444444444444444,7.832645287699,7.99496524585985,6.69021023775136,7.35704869859165,6.72061913295421,7.62042812753029,8.04723806948915
"141",5,1,1,0,1,7,5,15,1,0,21,1,25,4,2,4,69,2,7,1,6,9,2,8,9,1,1,5,1,5,6,9,1,10,10,9,8,1,3,15,20,20,15,15,15,1,5,6,7,7,6,6,6,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58823529411765,3.41176470588235,-3.58823529411765,2.41176470588235,3.41176470588235,-4.58823529411765,-4.58823529411765,-0.588235294117647,-4.58823529411765,-0.588235294117647,0.411764705882353,3.41176470588235,-4.58823529411765,4.41176470588235,4.41176470588235,3.41176470588235,2.41176470588235,-4.58823529411765,8,3,5.77777777777778,7.77777777777778,7.77777777777778,7.22222222222222,6.55555555555556,6.66666666666667,6.33333333333333,0.222222222222222,0.777777777777778,5.41617826162586,7.82121028633503,7.17705158591494,7.39634272420742,6.22255117350741,6.85053640902877,6.61053266466281
"142",15,2,2,0,1,3,5,15,0,0,24,1,25,2,2,5,65,1,5,1,6,3,2,7,10,8,6,3,5,8,10,1,9,8,7,8,3,1,4,45,5,25,20,0,5,0,6,8,7,9,7,8,8,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82352941176471,-2.82352941176471,-3.82352941176471,1.17647058823529,4.17647058823529,2.17647058823529,0.176470588235294,-2.82352941176471,-0.823529411764706,2.17647058823529,4.17647058823529,-4.82352941176471,3.17647058823529,2.17647058823529,1.17647058823529,2.17647058823529,-2.82352941176471,-4.82352941176471,4,3,5.66666666666667,7.55555555555556,7.77777777777778,7,6.44444444444444,6.44444444444444,6.11111111111111,0.333333333333333,0.444444444444444,5.83481141325271,7.08168831605014,7.70741401272435,6.37499535275352,5.74959851999201,5.73013155176235,5.67857511085151
"143",25,3,3,0,1,9,5,15,0,0,25,2,25,2,8,4,42,6,3,1,6,3,8,7,8,5,5,8,4,5,7,8,7,7,7,5,8,7,4,35,10,35,10,10,0,0,9,10,10,10,10,10,9,5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41176470588235,-3.41176470588235,1.58823529411765,0.588235294117647,1.58823529411765,-1.41176470588235,-1.41176470588235,1.58823529411765,-2.41176470588235,-1.41176470588235,0.588235294117647,1.58823529411765,0.588235294117647,0.588235294117647,0.588235294117647,-1.41176470588235,1.58823529411765,0.588235294117647,0,3,5.33333333333333,7.33333333333333,7.44444444444444,6.88888888888889,6.11111111111111,6.22222222222222,6,0.333333333333333,0,6.41488921968665,7.67037014524084,8.43116279522335,6.89975789566205,7.33909333959456,7.05247059922512,5.17619395652262
"144",35,4,4,0,1,6,5,15,0,0,23,1,25,2,1,1,37,1,5,1,1,1,1,6,7,6,7,7,5,7,7,7,9,7,8,7,1,8,1,20,20,20,20,10,10,0,6,9,8,9,8,9,7,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94117647058824,-4.94117647058824,-4.94117647058824,0.0588235294117645,1.05882352941176,0.0588235294117645,1.05882352941176,1.05882352941176,-0.941176470588236,1.05882352941176,1.05882352941176,1.05882352941176,3.05882352941176,1.05882352941176,2.05882352941176,1.05882352941176,-4.94117647058824,2.05882352941176,3,3,5.66666666666667,7.44444444444444,7.66666666666667,7,6.33333333333333,6.33333333333333,6.22222222222222,0.333333333333333,0.333333333333333,5.60647878909667,7.98705723141311,8.38734929277241,7.32179077579584,7.19209838496432,6.06973392500665,5.66015427658291
"145",45,5,5,0,1,4,5,15,0,0,21,1,25,2,8,1,86,2,4,1,1,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,20,5,25,25,10,15,0,6,7,7,5,4,8,7,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23529411764706,0.764705882352941,-2.23529411764706,0.764705882352941,0.764705882352941,-0.235294117647059,1.76470588235294,-0.235294117647059,-0.235294117647059,1.76470588235294,-0.235294117647059,1.76470588235294,-0.235294117647059,-0.235294117647059,-3.23529411764706,0.764705882352941,1.76470588235294,-3.23529411764706,6,3,5.66666666666667,7.66666666666667,7.77777777777778,7.44444444444444,6.77777777777778,6.44444444444444,6.22222222222222,0.333333333333333,0.666666666666667,5.38090119471904,6.35801675063257,7.24618637606422,6.96703281035182,6.62935201718373,6.074429227434,6.74069919616007
"146",55,6,6,0,1,8,5,15,0,0,23,1,25,4,1,1,60,1,3,1,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4,10,25,20,25,5,15,0,5,4,8,8,4,2,4,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,4.11764705882353,2.11764705882353,3.11764705882353,1.11764705882353,2.11764705882353,1.11764705882353,3.11764705882353,-3.88235294117647,0.117647058823529,3.11764705882353,-3.88235294117647,-0.882352941176471,0.117647058823529,0.117647058823529,-1.88235294117647,-4.88235294117647,-4.88235294117647,6,3,5.77777777777778,8,7.66666666666667,7.11111111111111,6.77777777777778,7.11111111111111,6.55555555555556,0.333333333333333,0.666666666666667,5.2349163405517,8.12008594293853,7.71317650579267,6.81913274845889,5.9105581386609,6.83304241704091,6.30555506040363
"147",65,7,7,0,1,5,5,15,0,0,22,1,25,4,2,4,54,1,5,1,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,15,15,25,20,15,10,0,4,7,7,4,8,5,5,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70588235294118,-2.70588235294118,-4.70588235294118,-3.70588235294118,2.29411764705882,2.29411764705882,2.29411764705882,-5.70588235294118,-4.70588235294118,0.294117647058823,0.294117647058823,0.294117647058823,2.29411764705882,2.29411764705882,2.29411764705882,2.29411764705882,2.29411764705882,2.29411764705882,4,3,5.88888888888889,7.66666666666667,7.77777777777778,7.55555555555556,6.33333333333333,6.77777777777778,6.44444444444444,0.333333333333333,0.444444444444444,5.25577303797114,7.27158500400156,7.70431575830466,7.41726028174766,6.72974698735593,6.65786999319203,6.40944303758656
"148",75,8,8,0,1,10,5,15,1,0,25,13,25,2,1,1,42,1,5,1,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,9.09,18.18,27.27,18.18,18.18,9.09,1,6,8,8,5,6,7,6,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47058823529412,-4.47058823529412,-4.47058823529412,-5.47058823529412,3.52941176470588,2.52941176470588,2.52941176470588,-3.47058823529412,-4.47058823529412,3.52941176470588,1.52941176470588,3.52941176470588,2.52941176470588,2.52941176470588,-0.470588235294118,-0.470588235294118,1.52941176470588,-0.470588235294118,10,3,5.66666666666667,7.55555555555556,7.66666666666667,7.44444444444444,6.55555555555556,6.55555555555556,6.33333333333333,0.222222222222222,1,5.73003863100007,7.23309808681225,7.2623527617904,7.60175809980958,6.68342760524131,7.03466906770879,6.18626035057885
"149",85,9,9,0,1,1,5,15,1,0,26,13,25,6,1,1,42,1,4,1,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20,10,20,30,10,10,1,5,10,8,8,5,5,5,5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35294117647059,-2.35294117647059,-3.35294117647059,-5.35294117647059,1.64705882352941,-0.352941176470588,0.647058823529412,-4.35294117647059,-4.35294117647059,3.64705882352941,1.64705882352941,1.64705882352941,3.64705882352941,3.64705882352941,2.64705882352941,2.64705882352941,1.64705882352941,-3.35294117647059,10,3,5.77777777777778,7.33333333333333,7.66666666666667,7.11111111111111,6.66666666666667,6.77777777777778,6.44444444444444,0.222222222222222,1,6.76903304815873,7.1998694349946,8.16130981617018,7.72350115655066,6.83578334783684,7.43654201938449,6.96935560683305
