"","X","iid","id","gender","wave","round","order","partner","pid","match","sameRace","age","fieldCD","race","imprace","imprelig","goal","date","goOut","careerCD","exphappy","expnum","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","decRating","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","probRating","met","youCall","themCall","dateAfter","numDatesAfter","careerLaw","careerAcad","careerPsych","careerMed","careerEngin","careerCreative","careerCorp","careerRealEstate","careerIntAffairs","careerUnd","careerSpeech","careerPolitics","careerSports","careerOther","careerJourn","careerArch","date3","date4","date5","date6","date7","fieldLaw","fieldMath","fieldSocialSci","fieldMed","fieldEngin","fieldEng","fieldHum","fieldBusEconFin","fieldEducAca","fieldSci","fieldSocWork","fieldUnd","fieldPoliSci","fieldFilm","fieldArts","fieldLang","fieldArch","fieldOther","goalfunNight","goalMeetNew","goalGetDate","goalSerRel","goalSayDid","goalOther","goOut1","goOut2","goOut3","goOut4","raceBlack","raceWhite","raceLatino","raceAsian","raceNativeAmer","raceOther"
"66",266,25,5,0,2,16,14,2,41,0,0,25,11,2,10,2,1,5,2,9,5,4,20,20,15,15,15,15,0,5,8,8,6,8,5,7,3,2,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"67",267,25,5,0,2,16,15,3,42,0,0,25,11,2,10,2,1,5,2,9,5,4,20,20,15,15,15,15,0,6,7,8,7,9,7,7,5,2,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"68",268,25,5,0,2,16,2,4,43,0,1,25,11,2,10,2,1,5,2,9,5,4,20,20,15,15,15,15,0,4,5,10,4,10,4,4,5,2,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"69",269,25,5,0,2,16,6,5,44,0,1,25,11,2,10,2,1,5,2,9,5,4,20,20,15,15,15,15,0,6,7,9,7,9,3,5,4,2,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"70",270,25,5,0,2,16,9,6,45,0,1,25,11,2,10,2,1,5,2,9,5,4,20,20,15,15,15,15,0,6,8,7,5,8,7,7,5,2,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"71",271,25,5,0,2,16,12,7,46,0,1,25,11,2,10,2,1,5,2,9,5,4,20,20,15,15,15,15,0,7,8,8,6,10,6,8,7,2,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"72",272,25,5,0,2,16,3,8,47,0,1,25,11,2,10,2,1,5,2,9,5,4,20,20,15,15,15,15,0,3,8,9,8,10,5,8,4,2,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"73",273,25,5,0,2,16,7,9,48,0,1,25,11,2,10,2,1,5,2,9,5,4,20,20,15,15,15,15,0,7,8,8,8,6,6,7,6,2,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"74",274,25,5,0,2,16,10,10,49,0,0,25,11,2,10,2,1,5,2,9,5,4,20,20,15,15,15,15,0,8,8,9,8,9,8,9,8,2,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"75",275,25,5,0,2,16,11,11,50,0,0,25,11,2,10,2,1,5,2,9,5,4,20,20,15,15,15,15,0,9,8,9,8,10,7,8,7,2,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"76",276,25,5,0,2,16,4,12,51,0,1,25,11,2,10,2,1,5,2,9,5,4,20,20,15,15,15,15,0,6,5,8,7,10,8,6,7,2,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"77",277,25,5,0,2,16,5,13,52,0,1,25,11,2,10,2,1,5,2,9,5,4,20,20,15,15,15,15,0,5,4,7,5,9,7,5,4,2,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"78",278,25,5,0,2,16,16,14,53,0,1,25,11,2,10,2,1,5,2,9,5,4,20,20,15,15,15,15,0,7,8,9,7,8,5,7,7,2,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"79",279,25,5,0,2,16,1,15,54,0,1,25,11,2,10,2,1,5,2,9,5,4,20,20,15,15,15,15,0,5,8,8,6,9,6,6,7,2,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"80",280,25,5,0,2,16,8,16,55,0,0,25,11,2,10,2,1,5,2,9,5,4,20,20,15,15,15,15,0,7,7,7,8,8,6,7,5,2,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"81",281,26,6,0,2,16,14,1,40,0,0,23,11,2,2,4,1,5,2,9,7,10,20,20,20,15,15,10,0,2,5,5,3,5,2,2,2,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"82",282,26,6,0,2,16,15,2,41,0,0,23,11,2,2,4,1,5,2,9,7,10,20,20,20,15,15,10,0,2,5,5,3,5,2,2,2,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"83",283,26,6,0,2,16,16,3,42,0,0,23,11,2,2,4,1,5,2,9,7,10,20,20,20,15,15,10,0,2,5,5,3,7,3,3,2,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"84",284,26,6,0,2,16,3,4,43,0,1,23,11,2,2,4,1,5,2,9,7,10,20,20,20,15,15,10,0,2,6,7,1,7,2,2,3,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"85",285,26,6,0,2,16,7,5,44,0,1,23,11,2,2,4,1,5,2,9,7,10,20,20,20,15,15,10,0,3,8,7,6,6,4,5,4,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"86",286,26,6,0,2,16,10,6,45,0,1,23,11,2,2,4,1,5,2,9,7,10,20,20,20,15,15,10,0,4,7,6,1,4,3,2,2,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"87",287,26,6,0,2,16,13,7,46,0,1,23,11,2,2,4,1,5,2,9,7,10,20,20,20,15,15,10,0,7,4,5,6,5,4,6,5,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"88",288,26,6,0,2,16,4,8,47,0,1,23,11,2,2,4,1,5,2,9,7,10,20,20,20,15,15,10,0,3,7,6,4,6,2,2,2,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"89",289,26,6,0,2,16,8,9,48,0,1,23,11,2,2,4,1,5,2,9,7,10,20,20,20,15,15,10,0,6,5,5,7,6,3,4,4,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"90",290,26,6,0,2,16,11,10,49,0,0,23,11,2,2,4,1,5,2,9,7,10,20,20,20,15,15,10,0,5,8,8,7,7,6,5,5,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"91",291,26,6,0,2,16,12,11,50,0,0,23,11,2,2,4,1,5,2,9,7,10,20,20,20,15,15,10,0,7,6,6,7,6,6,8,5,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"92",292,26,6,0,2,16,5,12,51,0,1,23,11,2,2,4,1,5,2,9,7,10,20,20,20,15,15,10,0,6,7,6,5,6,6,6,4,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"93",293,26,6,0,2,16,6,13,52,0,1,23,11,2,2,4,1,5,2,9,7,10,20,20,20,15,15,10,0,2,7,6,4,4,4,5,4,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"94",294,26,6,0,2,16,1,14,53,0,1,23,11,2,2,4,1,5,2,9,7,10,20,20,20,15,15,10,0,6,8,8,6,7,5,6,6,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"95",295,26,6,0,2,16,2,15,54,0,1,23,11,2,2,4,1,5,2,9,7,10,20,20,20,15,15,10,0,2,8,7,2,7,2,3,3,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"96",296,26,6,0,2,16,9,16,55,0,0,23,11,2,2,4,1,5,2,9,7,10,20,20,20,15,15,10,0,6,6,6,6,6,4,6,5,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"97",297,27,7,0,2,16,5,1,40,0,0,22,3,3,1,5,1,6,2,9,5,4,17,10,18,20,25,10,0,2,6,6,6,6,6,3,3,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"98",298,27,7,0,2,16,6,2,41,0,0,22,3,3,1,5,1,6,2,9,5,4,17,10,18,20,25,10,0,1,6,4,2,1,6,2,1,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"99",299,27,7,0,2,16,7,3,42,0,0,22,3,3,1,5,1,6,2,9,5,4,17,10,18,20,25,10,0,1,4,6,2,6,1,2,2,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"100",300,27,7,0,2,16,10,4,43,0,0,22,3,3,1,5,1,6,2,9,5,4,17,10,18,20,25,10,0,1,6,7,6,4,3,2,3,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"101",301,27,7,0,2,16,14,5,44,0,0,22,3,3,1,5,1,6,2,9,5,4,17,10,18,20,25,10,0,1,3,4,2,2,1,1,4,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"102",302,27,7,0,2,16,1,6,45,0,0,22,3,3,1,5,1,6,2,9,5,4,17,10,18,20,25,10,0,3,6,6,4,5,1,1,2,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"103",303,27,7,0,2,16,4,7,46,1,0,22,3,3,1,5,1,6,2,9,5,4,17,10,18,20,25,10,1,8,7,6,6,4,4,6,5,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"104",304,27,7,0,2,16,11,8,47,0,0,22,3,3,1,5,1,6,2,9,5,4,17,10,18,20,25,10,0,1,4,5,4,4,4,3,5,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"105",305,27,7,0,2,16,15,9,48,0,0,22,3,3,1,5,1,6,2,9,5,4,17,10,18,20,25,10,0,4,6,4,5,6,7,3,1,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"106",306,27,7,0,2,16,2,10,49,0,0,22,3,3,1,5,1,6,2,9,5,4,17,10,18,20,25,10,0,4,5,4,5,6,6,2,3,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"107",307,27,7,0,2,16,3,11,50,1,0,22,3,3,1,5,1,6,2,9,5,4,17,10,18,20,25,10,1,6,5,6,7,8,4,4,4,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"108",308,27,7,0,2,16,12,12,51,0,0,22,3,3,1,5,1,6,2,9,5,4,17,10,18,20,25,10,0,1,2,6,1,6,2,2,3,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"109",309,27,7,0,2,16,13,13,52,0,0,22,3,3,1,5,1,6,2,9,5,4,17,10,18,20,25,10,0,1,3,7,1,4,2,1,3,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"110",310,27,7,0,2,16,8,14,53,0,0,22,3,3,1,5,1,6,2,9,5,4,17,10,18,20,25,10,0,6,4,8,3,8,2,3,3,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"111",311,27,7,0,2,16,9,15,54,0,0,22,3,3,1,5,1,6,2,9,5,4,17,10,18,20,25,10,0,2,4,7,3,6,2,1,2,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"112",312,27,7,0,2,16,16,16,55,0,0,22,3,3,1,5,1,6,2,9,5,4,17,10,18,20,25,10,0,5,6,6,4,3,4,4,1,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"113",313,28,8,0,2,16,3,1,40,0,0,26,3,2,3,3,2,5,2,6,6,4,20,18.18,20,18,10,10.64,0,3,6,6,6,5,2,2,4,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"114",314,28,8,0,2,16,4,2,41,0,0,26,3,2,3,3,2,5,2,6,6,4,20,18.18,20,18,10,10.64,0,2,6,5,4,5,2,2,2,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"115",315,28,8,0,2,16,5,3,42,0,0,26,3,2,3,3,2,5,2,6,6,4,20,18.18,20,18,10,10.64,0,3,5,8,5,8,3,3,3,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"116",316,28,8,0,2,16,8,4,43,0,1,26,3,2,3,3,2,5,2,6,6,4,20,18.18,20,18,10,10.64,0,4,6,5,4,4,3,3,4.5,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"117",317,28,8,0,2,16,12,5,44,0,1,26,3,2,3,3,2,5,2,6,6,4,20,18.18,20,18,10,10.64,0,4,6,7,4,5,2,2,4,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"118",318,28,8,0,2,16,15,6,45,0,1,26,3,2,3,3,2,5,2,6,6,4,20,18.18,20,18,10,10.64,0,4,6,5,3,3,3,3,3,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"119",319,28,8,0,2,16,2,7,46,1,1,26,3,2,3,3,2,5,2,6,6,4,20,18.18,20,18,10,10.64,1,7,8,8,8,5,9,7.5,6.5,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"120",320,28,8,0,2,16,9,8,47,0,1,26,3,2,3,3,2,5,2,6,6,4,20,18.18,20,18,10,10.64,0,4,6,6,5,4,3,2,5,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"121",321,28,8,0,2,16,13,9,48,0,1,26,3,2,3,3,2,5,2,6,6,4,20,18.18,20,18,10,10.64,0,6,6,5,6,4,4,4,4,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"122",322,28,8,0,2,16,16,10,49,0,0,26,3,2,3,3,2,5,2,6,6,4,20,18.18,20,18,10,10.64,0,3,5,7,5.5,5,4,4,3,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"123",323,28,8,0,2,16,1,11,50,0,0,26,3,2,3,3,2,5,2,6,6,4,20,18.18,20,18,10,10.64,0,5,8,9,5,8,6,3,5,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"124",324,28,8,0,2,16,10,12,51,0,1,26,3,2,3,3,2,5,2,6,6,4,20,18.18,20,18,10,10.64,1,5,4.5,6,4,5.5,6,4.5,4.5,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"125",325,28,8,0,2,16,11,13,52,0,1,26,3,2,3,3,2,5,2,6,6,4,20,18.18,20,18,10,10.64,0,6,7,7,7,7,6,6,5,0,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"126",326,28,8,0,2,16,6,14,53,0,1,26,3,2,3,3,2,5,2,6,6,4,20,18.18,20,18,10,10.64,1,6,6,7,5,6,7,8,5.5,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"127",327,28,8,0,2,16,7,15,54,0,1,26,3,2,3,3,2,5,2,6,6,4,20,18.18,20,18,10,10.64,0,4,5,6.5,5,5,6,4,4,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"128",328,28,8,0,2,16,14,16,55,0,0,26,3,2,3,3,2,5,2,6,6,4,20,18.18,20,18,10,10.64,0,4,6,6,5,6,6,4,4,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"129",329,29,9,0,2,16,10,1,40,0,0,22,11,2,4,5,1,6,1,9,7,4,20,22,18,15,15,10,0,4,9,4,4,5,6,5,4,2,0,1,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"130",330,29,9,0,2,16,11,2,41,0,0,22,11,2,4,5,1,6,1,9,7,4,20,22,18,15,15,10,0,4,8,6,3,6,6,4,4,2,0,1,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"131",331,29,9,0,2,16,12,3,42,0,0,22,11,2,4,5,1,6,1,9,7,4,20,22,18,15,15,10,0,6,8,7,5,5,6,6,3,2,0,1,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
