"","iid","id","gender","wave","round","order","partner","pid","match","sameRace","age","fieldCD","race","imprace","imprelig","goal","date","goOut","careerCD","exphappy","expnum","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","decRating","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","probRating","met","youCall","themCall","dateAfter","numDatesAfter"
"356",30,10,0,2,16,7,12,51,0,1,23,1,2,2,4,1,7,2,1,3,2,10,20,20,20,20,10,0,5,5,5,2,4,3,4,4,2,NA,NA,NA,NA
"357",30,10,0,2,16,8,13,52,0,1,23,1,2,2,4,1,7,2,1,3,2,10,20,20,20,20,10,0,3,7,8,6,7,5,7,7,2,NA,NA,NA,NA
"358",30,10,0,2,16,3,14,53,0,1,23,1,2,2,4,1,7,2,1,3,2,10,20,20,20,20,10,1,7,7,8,7,9,7,9,6,2,NA,NA,NA,NA
"359",30,10,0,2,16,4,15,54,0,1,23,1,2,2,4,1,7,2,1,3,2,10,20,20,20,20,10,0,3,5,8,4,7,6,6,5,2,NA,NA,NA,NA
"360",30,10,0,2,16,11,16,55,1,0,23,1,2,2,4,1,7,2,1,3,2,10,20,20,20,20,10,1,7,7,8,8,7,8,8,5,2,NA,NA,NA,NA
"361",31,11,0,2,16,9,1,40,0,0,24,1,2,4,8,1,4,3,1,5,4,35,10,20,20,10,5,0,4,6,6,6,6,4,5,4,2,0,1,0,NA
"362",31,11,0,2,16,10,2,41,0,0,24,1,2,4,8,1,4,3,1,5,4,35,10,20,20,10,5,0,3,6,6,3,6,2,6,5,2,0,1,0,NA
"363",31,11,0,2,16,11,3,42,0,0,24,1,2,4,8,1,4,3,1,5,4,35,10,20,20,10,5,0,4,5,6,5,6,4,5,3,0,0,1,0,NA
"364",31,11,0,2,16,14,4,43,0,1,24,1,2,4,8,1,4,3,1,5,4,35,10,20,20,10,5,0,4,5,6,5,5,5,5,4,2,0,1,0,NA
"365",31,11,0,2,16,2,5,44,0,1,24,1,2,4,8,1,4,3,1,5,4,35,10,20,20,10,5,0,4,6,7,5,8,5,5,4,2,0,1,0,NA
"366",31,11,0,2,16,5,6,45,0,1,24,1,2,4,8,1,4,3,1,5,4,35,10,20,20,10,5,0,4,5,7,3,6,4,5,4,2,0,1,0,NA
"367",31,11,0,2,16,8,7,46,0,1,24,1,2,4,8,1,4,3,1,5,4,35,10,20,20,10,5,0,9,6,7,7,6,5,7,4,2,0,1,0,NA
"368",31,11,0,2,16,15,8,47,0,1,24,1,2,4,8,1,4,3,1,5,4,35,10,20,20,10,5,0,2,3,4,2,6,2,4,3,2,0,1,0,NA
"369",31,11,0,2,16,3,9,48,1,1,24,1,2,4,8,1,4,3,1,5,4,35,10,20,20,10,5,1,8,9,8,8,8,8,8,8,2,0,1,0,NA
"370",31,11,0,2,16,6,10,49,1,0,24,1,2,4,8,1,4,3,1,5,4,35,10,20,20,10,5,1,7,8,8,6,7,5,7,8,2,0,1,0,NA
"371",31,11,0,2,16,7,11,50,1,0,24,1,2,4,8,1,4,3,1,5,4,35,10,20,20,10,5,1,9,7,8,9,8,8,9,9,1,0,1,0,NA
"372",31,11,0,2,16,16,12,51,0,1,24,1,2,4,8,1,4,3,1,5,4,35,10,20,20,10,5,0,4,6,5,5,5,5,5,4,2,0,1,0,NA
"373",31,11,0,2,16,1,13,52,0,1,24,1,2,4,8,1,4,3,1,5,4,35,10,20,20,10,5,0,3,8,8,5,5,5,6,4,1,0,1,0,NA
"374",31,11,0,2,16,12,14,53,0,1,24,1,2,4,8,1,4,3,1,5,4,35,10,20,20,10,5,0,7,7,7,6,6,6,6.5,6,2,0,1,0,NA
"375",31,11,0,2,16,13,15,54,0,1,24,1,2,4,8,1,4,3,1,5,4,35,10,20,20,10,5,0,4,5,6,4,5,5,5,5,2,0,1,0,NA
"376",31,11,0,2,16,4,16,55,1,0,24,1,2,4,8,1,4,3,1,5,4,35,10,20,20,10,5,1,9,8,7,10,9,8,8.5,9,1,0,1,0,NA
"377",32,12,0,2,16,2,1,40,0,1,27,3,4,1,1,1,4,2,2,3,0,50,0,50,0,0,0,0,4,8,7,9,7,6,5,5,2,0,0,0,NA
"378",32,12,0,2,16,3,2,41,0,1,27,3,4,1,1,1,4,2,2,3,0,50,0,50,0,0,0,0,7,8,9,7,9,7,7,5,2,0,0,0,NA
"379",32,12,0,2,16,4,3,42,0,1,27,3,4,1,1,1,4,2,2,3,0,50,0,50,0,0,0,0,5,6,6,7,8,6,6,5,2,0,0,0,NA
"380",32,12,0,2,16,7,4,43,0,0,27,3,4,1,1,1,4,2,2,3,0,50,0,50,0,0,0,0,5,7,7,6,9,5,5,3,2,0,0,0,NA
"381",32,12,0,2,16,11,5,44,0,0,27,3,4,1,1,1,4,2,2,3,0,50,0,50,0,0,0,0,5,7,9,5,4,6,6,3,2,0,0,0,NA
"382",32,12,0,2,16,14,6,45,0,0,27,3,4,1,1,1,4,2,2,3,0,50,0,50,0,0,0,0,8,8,9,5,9,6,8,5,2,0,0,0,NA
"383",32,12,0,2,16,1,7,46,0,0,27,3,4,1,1,1,4,2,2,3,0,50,0,50,0,0,0,0,8,9,8,7,8,7,8,5,2,0,0,0,NA
"384",32,12,0,2,16,8,8,47,0,0,27,3,4,1,1,1,4,2,2,3,0,50,0,50,0,0,0,0,7,9,8,7,8,8,6,5,2,0,0,0,NA
"385",32,12,0,2,16,12,9,48,0,0,27,3,4,1,1,1,4,2,2,3,0,50,0,50,0,0,0,0,7,8,7,9,6,4,7,2,2,0,0,0,NA
"386",32,12,0,2,16,15,10,49,0,1,27,3,4,1,1,1,4,2,2,3,0,50,0,50,0,0,0,0,6,8,9,9,6,6,7,5,2,0,0,0,NA
"387",32,12,0,2,16,16,11,50,0,0,27,3,4,1,1,1,4,2,2,3,0,50,0,50,0,0,0,0,7,8,8,9,8,4,6,3,2,0,0,0,NA
"388",32,12,0,2,16,9,12,51,0,0,27,3,4,1,1,1,4,2,2,3,0,50,0,50,0,0,0,0,5,6,7,6,7,5,5,3,2,0,0,0,NA
"389",32,12,0,2,16,10,13,52,0,0,27,3,4,1,1,1,4,2,2,3,0,50,0,50,0,0,0,0,4,7,6,6,9,4,5,3,2,0,0,0,NA
"390",32,12,0,2,16,5,14,53,0,0,27,3,4,1,1,1,4,2,2,3,0,50,0,50,0,0,0,0,7,6,9,8,9,9,7,5,2,0,0,0,NA
"391",32,12,0,2,16,6,15,54,0,0,27,3,4,1,1,1,4,2,2,3,0,50,0,50,0,0,0,0,7,6,9,8,9,9,7,5,2,0,0,0,NA
"392",32,12,0,2,16,13,16,55,0,0,27,3,4,1,1,1,4,2,2,3,0,50,0,50,0,0,0,0,8,8,7,9,7,5,7,3,2,0,0,0,NA
"393",33,13,0,2,16,3,1,40,0,0,30,3,2,4,8,6,6,1,6,4,0,30,20,30,10,0,10,1,6,8,7,10,7,4,8,5,2,0,0,0,NA
"394",33,13,0,2,16,4,2,41,0,0,30,3,2,4,8,6,6,1,6,4,0,30,20,30,10,0,10,0,2,6,7,4,6,2,5,2,2,0,0,0,NA
"395",33,13,0,2,16,5,3,42,0,0,30,3,2,4,8,6,6,1,6,4,0,30,20,30,10,0,10,0,6,8,6,6,6,5,5,3,2,0,0,0,NA
"396",33,13,0,2,16,8,4,43,0,1,30,3,2,4,8,6,6,1,6,4,0,30,20,30,10,0,10,1,5,7,7,5,7,5,6,3,2,0,0,0,NA
"397",33,13,0,2,16,12,5,44,0,1,30,3,2,4,8,6,6,1,6,4,0,30,20,30,10,0,10,0,5,6,6,2,5,7,4,2,2,0,0,0,NA
"398",33,13,0,2,16,15,6,45,0,1,30,3,2,4,8,6,6,1,6,4,0,30,20,30,10,0,10,0,6,6,7,3,7,3,5,2,2,0,0,0,NA
"399",33,13,0,2,16,2,7,46,0,1,30,3,2,4,8,6,6,1,6,4,0,30,20,30,10,0,10,0,8,7,9,5,6,4,6,2,2,0,0,0,NA
"400",33,13,0,2,16,9,8,47,0,1,30,3,2,4,8,6,6,1,6,4,0,30,20,30,10,0,10,0,4,5,6,7,7,4,6,2,2,0,0,0,NA
"401",33,13,0,2,16,13,9,48,0,1,30,3,2,4,8,6,6,1,6,4,0,30,20,30,10,0,10,1,8,7,6,6,7,8,7,3,2,0,0,0,NA
"402",33,13,0,2,16,16,10,49,0,0,30,3,2,4,8,6,6,1,6,4,0,30,20,30,10,0,10,0,6,7,8,5,7,5,7,2,2,0,0,0,NA
"403",33,13,0,2,16,1,11,50,0,0,30,3,2,4,8,6,6,1,6,4,0,30,20,30,10,0,10,1,7,9,7,7,10,5,7,3,2,0,0,0,NA
"404",33,13,0,2,16,10,12,51,0,1,30,3,2,4,8,6,6,1,6,4,0,30,20,30,10,0,10,0,7,5,9,1,9,2,3,1,2,0,0,0,NA
"405",33,13,0,2,16,11,13,52,0,1,30,3,2,4,8,6,6,1,6,4,0,30,20,30,10,0,10,1,9,9,8,9,7,9,8,4,2,0,0,0,NA
"406",33,13,0,2,16,6,14,53,0,1,30,3,2,4,8,6,6,1,6,4,0,30,20,30,10,0,10,0,8,7,5,6,7,4,6,3,2,0,0,0,NA
"407",33,13,0,2,16,7,15,54,0,1,30,3,2,4,8,6,6,1,6,4,0,30,20,30,10,0,10,0,5,6,5,5,6,8,5,2,2,0,0,0,NA
"408",33,13,0,2,16,14,16,55,0,0,30,3,2,4,8,6,6,1,6,4,0,30,20,30,10,0,10,0,7,7,6,6,6,4,5,2,2,0,0,0,NA
"409",34,14,0,2,16,4,1,40,0,1,21,8,4,2,2,1,6,2,7,6,5,30,5,30,15,15,5,0,4,4,5,4,4,6,5,6,2,NA,NA,NA,NA
"410",34,14,0,2,16,5,2,41,0,1,21,8,4,2,2,1,6,2,7,6,5,30,5,30,15,15,5,0,3,4,7,4,4,6,5,7,2,NA,NA,NA,NA
"411",34,14,0,2,16,6,3,42,0,1,21,8,4,2,2,1,6,2,7,6,5,30,5,30,15,15,5,0,5,4,5,6,7,6,5,5,2,NA,NA,NA,NA
"412",34,14,0,2,16,9,4,43,0,0,21,8,4,2,2,1,6,2,7,6,5,30,5,30,15,15,5,0,4,4,6,4,6,6,5,4,2,NA,NA,NA,NA
"413",34,14,0,2,16,13,5,44,0,0,21,8,4,2,2,1,6,2,7,6,5,30,5,30,15,15,5,0,4,6,5,4,5,3,5,4,2,NA,NA,NA,NA
"414",34,14,0,2,16,16,6,45,0,0,21,8,4,2,2,1,6,2,7,6,5,30,5,30,15,15,5,0,4,5,6,5,6,5,5,3,2,NA,NA,NA,NA
"415",34,14,0,2,16,3,7,46,1,0,21,8,4,2,2,1,6,2,7,6,5,30,5,30,15,15,5,1,9,8,9,7,8,6,8,8,2,NA,NA,NA,NA
"416",34,14,0,2,16,10,8,47,0,0,21,8,4,2,2,1,6,2,7,6,5,30,5,30,15,15,5,0,3,3,5,3,5,3,5,4,2,NA,NA,NA,NA
"417",34,14,0,2,16,14,9,48,0,0,21,8,4,2,2,1,6,2,7,6,5,30,5,30,15,15,5,0,5,4,3,3,2,2,4,4,2,NA,NA,NA,NA
"418",34,14,0,2,16,1,10,49,1,1,21,8,4,2,2,1,6,2,7,6,5,30,5,30,15,15,5,1,7,8,8,7,8,6,7,7,2,NA,NA,NA,NA
"419",34,14,0,2,16,2,11,50,0,0,21,8,4,2,2,1,6,2,7,6,5,30,5,30,15,15,5,0,4,4,6,6,7,4,5,5,2,NA,NA,NA,NA
"420",34,14,0,2,16,11,12,51,0,0,21,8,4,2,2,1,6,2,7,6,5,30,5,30,15,15,5,0,3,3,4,2,2,2,3,3,2,NA,NA,NA,NA
"421",34,14,0,2,16,12,13,52,0,0,21,8,4,2,2,1,6,2,7,6,5,30,5,30,15,15,5,0,4,4,5,4,5,3,4,3,2,NA,NA,NA,NA
"422",34,14,0,2,16,7,14,53,0,0,21,8,4,2,2,1,6,2,7,6,5,30,5,30,15,15,5,0,5,4,6,3,7,3,5,4,2,NA,NA,NA,NA
"423",34,14,0,2,16,8,15,54,0,0,21,8,4,2,2,1,6,2,7,6,5,30,5,30,15,15,5,0,4,6,6,5,7,3,5,4,0,NA,NA,NA,NA
"424",34,14,0,2,16,15,16,55,0,0,21,8,4,2,2,1,6,2,7,6,5,30,5,30,15,15,5,0,4,4,5,6,6,5,5,3,0,NA,NA,NA,NA
"425",35,15,0,2,16,1,1,40,0,0,25,2,2,9,7,1,6,3,7,7,8,20,23,23,22,7,5,1,6,8,9,7,7,8,7,7,2,NA,NA,NA,NA
"426",35,15,0,2,16,2,2,41,0,0,25,2,2,9,7,1,6,3,7,7,8,20,23,23,22,7,5,0,5,9,8,6,7,6,6,7,2,NA,NA,NA,NA
"427",35,15,0,2,16,3,3,42,0,0,25,2,2,9,7,1,6,3,7,7,8,20,23,23,22,7,5,0,6,8,9,8,7,9,8,6,2,NA,NA,NA,NA
"428",35,15,0,2,16,6,4,43,0,1,25,2,2,9,7,1,6,3,7,7,8,20,23,23,22,7,5,0,6,8,8,8,7,7,8,8,2,NA,NA,NA,NA
"429",35,15,0,2,16,10,5,44,0,1,25,2,2,9,7,1,6,3,7,7,8,20,23,23,22,7,5,0,5,8,7,7,7,5,6,6,2,NA,NA,NA,NA
"430",35,15,0,2,16,13,6,45,1,1,25,2,2,9,7,1,6,3,7,7,8,20,23,23,22,7,5,1,7,8,9,7,8,9,8,8,2,NA,NA,NA,NA
"431",35,15,0,2,16,16,7,46,1,1,25,2,2,9,7,1,6,3,7,7,8,20,23,23,22,7,5,1,8,8,9,9,8,10,8,8,2,NA,NA,NA,NA
"432",35,15,0,2,16,7,8,47,0,1,25,2,2,9,7,1,6,3,7,7,8,20,23,23,22,7,5,0,5,6,8,8,7,8,6,8,2,NA,NA,NA,NA
"433",35,15,0,2,16,11,9,48,0,1,25,2,2,9,7,1,6,3,7,7,8,20,23,23,22,7,5,1,8,8,7,8,7,6,7,7,2,NA,NA,NA,NA
"434",35,15,0,2,16,14,10,49,1,0,25,2,2,9,7,1,6,3,7,7,8,20,23,23,22,7,5,1,7,9,9,9,9,10,8,8,2,NA,NA,NA,NA
"435",35,15,0,2,16,15,11,50,1,0,25,2,2,9,7,1,6,3,7,7,8,20,23,23,22,7,5,1,6,8,8,10,8,9,8,10,2,NA,NA,NA,NA
"436",35,15,0,2,16,8,12,51,0,1,25,2,2,9,7,1,6,3,7,7,8,20,23,23,22,7,5,1,8,8,6,6,7,6,7,5,2,NA,NA,NA,NA
"437",35,15,0,2,16,9,13,52,0,1,25,2,2,9,7,1,6,3,7,7,8,20,23,23,22,7,5,0,6,7,10,7,7,9,7,8,2,NA,NA,NA,NA
"438",35,15,0,2,16,4,14,53,1,1,25,2,2,9,7,1,6,3,7,7,8,20,23,23,22,7,5,1,8,8,8,8,8,6,8,7,2,NA,NA,NA,NA
"439",35,15,0,2,16,5,15,54,0,1,25,2,2,9,7,1,6,3,7,7,8,20,23,23,22,7,5,0,6,8,8,6,7,9,7,8,2,NA,NA,NA,NA
"440",35,15,0,2,16,12,16,55,0,0,25,2,2,9,7,1,6,3,7,7,8,20,23,23,22,7,5,0,6,8,8,8,8,6,8,8,2,NA,NA,NA,NA
"441",36,16,0,2,16,7,1,40,0,0,26,2,2,7,8,2,5,2,4,6,8,20,25,20,15,15,5,0,2,5,2,3,1,3,2,5,2,NA,NA,NA,NA
"442",36,16,0,2,16,8,2,41,0,0,26,2,2,7,8,2,5,2,4,6,8,20,25,20,15,15,5,0,1,2,2,1,8,2,2,5,2,NA,NA,NA,NA
"443",36,16,0,2,16,9,3,42,0,0,26,2,2,7,8,2,5,2,4,6,8,20,25,20,15,15,5,0,2,2,4,1,5,1,2,3,2,NA,NA,NA,NA
"444",36,16,0,2,16,12,4,43,0,1,26,2,2,7,8,2,5,2,4,6,8,20,25,20,15,15,5,0,1,1,1,1,1,1,1,6,2,NA,NA,NA,NA
"445",36,16,0,2,16,16,5,44,0,1,26,2,2,7,8,2,5,2,4,6,8,20,25,20,15,15,5,0,1,1,1,1,1,1,1,5,0,NA,NA,NA,NA
"446",36,16,0,2,16,3,6,45,0,1,26,2,2,7,8,2,5,2,4,6,8,20,25,20,15,15,5,0,2,2,5,2,8,4,3,5,2,NA,NA,NA,NA
"447",36,16,0,2,16,6,7,46,0,1,26,2,2,7,8,2,5,2,4,6,8,20,25,20,15,15,5,0,2,5,4,3,4,2,3,5,2,NA,NA,NA,NA
"448",36,16,0,2,16,13,8,47,0,1,26,2,2,7,8,2,5,2,4,6,8,20,25,20,15,15,5,0,1,3,5,1,2,1,1,6,1,NA,NA,NA,NA
"449",36,16,0,2,16,1,9,48,0,1,26,2,2,7,8,2,5,2,4,6,8,20,25,20,15,15,5,0,3,1,2,2,2,3,2,5,2,NA,NA,NA,NA
"450",36,16,0,2,16,4,10,49,1,0,26,2,2,7,8,2,5,2,4,6,8,20,25,20,15,15,5,1,4,5,8,8,10,8,8,5,1,NA,NA,NA,NA
"451",36,16,0,2,16,5,11,50,0,0,26,2,2,7,8,2,5,2,4,6,8,20,25,20,15,15,5,0,5,4,8,5,8,3,5,3,2,NA,NA,NA,NA
"452",36,16,0,2,16,14,12,51,1,1,26,2,2,7,8,2,5,2,4,6,8,20,25,20,15,15,5,1,5,2,6,2,5,4,5,6,2,NA,NA,NA,NA
"453",36,16,0,2,16,15,13,52,0,1,26,2,2,7,8,2,5,2,4,6,8,20,25,20,15,15,5,0,1,5,5,2,5,2,3,6,2,NA,NA,NA,NA
"454",36,16,0,2,16,10,14,53,0,1,26,2,2,7,8,2,5,2,4,6,8,20,25,20,15,15,5,1,9,8,8,5,6,7,7,6,2,NA,NA,NA,NA
"455",36,16,0,2,16,11,15,54,0,1,26,2,2,7,8,2,5,2,4,6,8,20,25,20,15,15,5,0,3,4,6,4,5,2,4,5,2,NA,NA,NA,NA
"456",36,16,0,2,16,2,16,55,0,0,26,2,2,7,8,2,5,2,4,6,8,20,25,20,15,15,5,0,5,6,8,6,8,4,5,5,2,NA,NA,NA,NA
"457",37,17,0,2,16,12,1,40,0,0,27,3,2,5,8,2,6,2,7,7,3,10,10,30,25,10,15,0,2,4,5,4,4,3,3,6,2,0,0,0,NA
"458",37,17,0,2,16,13,2,41,0,0,27,3,2,5,8,2,6,2,7,7,3,10,10,30,25,10,15,0,2,5,6,3,4,3,3,5,2,0,0,0,NA
"459",37,17,0,2,16,14,3,42,0,0,27,3,2,5,8,2,6,2,7,7,3,10,10,30,25,10,15,1,4,4,6,7,5,4,4,5,2,0,0,0,NA
"460",37,17,0,2,16,1,4,43,0,1,27,3,2,5,8,2,6,2,7,7,3,10,10,30,25,10,15,0,4,7,8,2,6,2,3,2,2,0,0,0,NA
"461",37,17,0,2,16,5,5,44,1,1,27,3,2,5,8,2,6,2,7,7,3,10,10,30,25,10,15,1,7,6,8,6,9,6,7,7,2,0,0,0,NA
"462",37,17,0,2,16,8,6,45,0,1,27,3,2,5,8,2,6,2,7,7,3,10,10,30,25,10,15,0,6,4,7,4,5,2,4,3,2,0,0,0,NA
"463",37,17,0,2,16,11,7,46,0,1,27,3,2,5,8,2,6,2,7,7,3,10,10,30,25,10,15,1,8,5,9,7,6,5,6,6,2,0,0,0,NA
"464",37,17,0,2,16,2,8,47,0,1,27,3,2,5,8,2,6,2,7,7,3,10,10,30,25,10,15,0,3,5,7,6,6,6,5,5,2,0,0,0,NA
"465",37,17,0,2,16,6,9,48,0,1,27,3,2,5,8,2,6,2,7,7,3,10,10,30,25,10,15,1,8,5,6,9,4,6,7,6,2,0,0,0,NA
"466",37,17,0,2,16,9,10,49,0,0,27,3,2,5,8,2,6,2,7,7,3,10,10,30,25,10,15,0,6,5,5,4,4,4,3,3,2,0,0,0,NA
"467",37,17,0,2,16,10,11,50,0,0,27,3,2,5,8,2,6,2,7,7,3,10,10,30,25,10,15,1,6,3,6,8,4,4,5,4,2,0,0,0,NA
"468",37,17,0,2,16,3,12,51,0,1,27,3,2,5,8,2,6,2,7,7,3,10,10,30,25,10,15,1,7,4,7,7,6,8,6,2,1,0,0,0,NA
"469",37,17,0,2,16,4,13,52,1,1,27,3,2,5,8,2,6,2,7,7,3,10,10,30,25,10,15,1,2,6,6,6,4,5,5,5,2,0,0,0,NA
"470",37,17,0,2,16,15,14,53,0,1,27,3,2,5,8,2,6,2,7,7,3,10,10,30,25,10,15,1,7,7,7,4,7,4,6,4,2,0,0,0,NA
"471",37,17,0,2,16,16,15,54,0,1,27,3,2,5,8,2,6,2,7,7,3,10,10,30,25,10,15,0,4,3,4,2,3,3,3,3,2,0,0,0,NA
"472",37,17,0,2,16,7,16,55,0,0,27,3,2,5,8,2,6,2,7,7,3,10,10,30,25,10,15,1,5,7,6,7,4,5,4,4,2,0,0,0,NA
"473",38,19,0,2,16,15,1,40,0,0,23,1,1,8,1,1,4,3,1,2,12,50,10,20,10,10,0,0,2,8,10,3,10,3,5,1,2,NA,NA,NA,NA
"474",38,19,0,2,16,16,2,41,0,0,23,1,1,8,1,1,4,3,1,2,12,50,10,20,10,10,0,0,1,1,10,1,10,1,1,1,2,NA,NA,NA,NA
"475",38,19,0,2,16,1,3,42,0,0,23,1,1,8,1,1,4,3,1,2,12,50,10,20,10,10,0,0,8,8,10,7,7,7,8,1,2,NA,NA,NA,NA
"476",38,19,0,2,16,4,4,43,0,0,23,1,1,8,1,1,4,3,1,2,12,50,10,20,10,10,0,0,3,7,10,4,8,2,5,1,2,NA,NA,NA,NA
"477",38,19,0,2,16,8,5,44,0,0,23,1,1,8,1,1,4,3,1,2,12,50,10,20,10,10,0,0,5,10,7,4,5,7,5,1,2,NA,NA,NA,NA
"478",38,19,0,2,16,11,6,45,0,0,23,1,1,8,1,1,4,3,1,2,12,50,10,20,10,10,0,0,6,6,8,3,8,3,4,1,2,NA,NA,NA,NA
"479",38,19,0,2,16,14,7,46,0,0,23,1,1,8,1,1,4,3,1,2,12,50,10,20,10,10,0,0,10,6,6,9,5,3,6,2,2,NA,NA,NA,NA
"480",38,19,0,2,16,5,8,47,0,0,23,1,1,8,1,1,4,3,1,2,12,50,10,20,10,10,0,0,7,9,7,7,4,3,8,2,2,NA,NA,NA,NA
"481",38,19,0,2,16,9,9,48,0,0,23,1,1,8,1,1,4,3,1,2,12,50,10,20,10,10,0,1,8,6,5,8,5,3,8,4,2,NA,NA,NA,NA
"482",38,19,0,2,16,12,10,49,1,0,23,1,1,8,1,1,4,3,1,2,12,50,10,20,10,10,0,1,9,9,9,8,5,3,7,2,2,NA,NA,NA,NA
"483",38,19,0,2,16,13,11,50,1,1,23,1,1,8,1,1,4,3,1,2,12,50,10,20,10,10,0,1,8,8,8,9,9,7,7,6,1,NA,NA,NA,NA
"484",38,19,0,2,16,6,12,51,0,0,23,1,1,8,1,1,4,3,1,2,12,50,10,20,10,10,0,0,8,7,9,8,8,3,7,1,1,NA,NA,NA,NA
"485",38,19,0,2,16,7,13,52,0,0,23,1,1,8,1,1,4,3,1,2,12,50,10,20,10,10,0,0,2,9,9,3,8,3,6,2,2,NA,NA,NA,NA
"486",38,19,0,2,16,2,14,53,0,0,23,1,1,8,1,1,4,3,1,2,12,50,10,20,10,10,0,0,3,9,9,3,9,5,2,1,2,NA,NA,NA,NA
"487",38,19,0,2,16,3,15,54,0,0,23,1,1,8,1,1,4,3,1,2,12,50,10,20,10,10,0,0,3,9,9,5,9,5,5,1,2,NA,NA,NA,NA
"488",38,19,0,2,16,10,16,55,1,1,23,1,1,8,1,1,4,3,1,2,12,50,10,20,10,10,0,1,8,8,8,8,9,8,9,6,1,NA,NA,NA,NA
"489",39,20,0,2,16,16,1,40,0,0,24,1,3,6,4,5,6,4,1,2,5,20,20,20,15,15,10,1,6,7,9,9,9,8,7,6,2,0,0,0,NA
"490",39,20,0,2,16,1,2,41,0,0,24,1,3,6,4,5,6,4,1,2,5,20,20,20,15,15,10,0,3,10,9,6,8,6,5,5,2,0,0,0,NA
"491",39,20,0,2,16,2,3,42,0,0,24,1,3,6,4,5,6,4,1,2,5,20,20,20,15,15,10,1,5,5,9,7,9,6,6.5,6,2,0,0,0,NA
"492",39,20,0,2,16,5,4,43,0,0,24,1,3,6,4,5,6,4,1,2,5,20,20,20,15,15,10,1,7,9,8,7,6,5,8,7,2,0,0,0,NA
"493",39,20,0,2,16,9,5,44,0,0,24,1,3,6,4,5,6,4,1,2,5,20,20,20,15,15,10,0,4,7,7,4,5,1,2,1,2,0,0,0,NA
"494",39,20,0,2,16,12,6,45,0,0,24,1,3,6,4,5,6,4,1,2,5,20,20,20,15,15,10,0,4,5,7,1,5,1,5,1,2,0,0,0,NA
"495",39,20,0,2,16,15,7,46,0,0,24,1,3,6,4,5,6,4,1,2,5,20,20,20,15,15,10,0,8,6,9,9,6,6,5,2,2,0,0,0,NA
"496",39,20,0,2,16,6,8,47,1,0,24,1,3,6,4,5,6,4,1,2,5,20,20,20,15,15,10,1,5,5,8,8,5,7,7,5,2,0,0,0,NA
"497",39,20,0,2,16,10,9,48,0,0,24,1,3,6,4,5,6,4,1,2,5,20,20,20,15,15,10,1,8,5,6,7,5,5,7,3,2,0,0,0,NA
"498",39,20,0,2,16,13,10,49,0,0,24,1,3,6,4,5,6,4,1,2,5,20,20,20,15,15,10,0,5,7,7,7,9,6,6,3,2,0,0,0,NA
"499",39,20,0,2,16,14,11,50,0,0,24,1,3,6,4,5,6,4,1,2,5,20,20,20,15,15,10,1,5,6,8,10,8,6,7,5,2,0,0,0,NA
"500",39,20,0,2,16,7,12,51,0,0,24,1,3,6,4,5,6,4,1,2,5,20,20,20,15,15,10,0,3,1,8,1,9,6,1,1,1,0,0,0,NA
"501",39,20,0,2,16,8,13,52,0,0,24,1,3,6,4,5,6,4,1,2,5,20,20,20,15,15,10,1,3,9,9,6,9,6,6,2,2,0,0,0,NA
"502",39,20,0,2,16,3,14,53,0,0,24,1,3,6,4,5,6,4,1,2,5,20,20,20,15,15,10,1,8,7,9,5,5,6,7,5,2,0,0,0,NA
"503",39,20,0,2,16,4,15,54,0,0,24,1,3,6,4,5,6,4,1,2,5,20,20,20,15,15,10,0,4,8,8,5,6,6,5,3,0,0,0,0,NA
"504",39,20,0,2,16,11,16,55,0,0,24,1,3,6,4,5,6,4,1,2,5,20,20,20,15,15,10,0,6,7,8,10,7,6,7,3,2,0,0,0,NA
"505",40,1,1,2,19,8,1,21,0,1,25,8,4,9,6,2,7,7,6,3,2,25,20,25,20,10,0,0,3,10,10,6,4,7,4,1,2,NA,NA,NA,NA
"506",40,1,1,2,19,10,2,22,0,0,25,8,4,9,6,2,7,7,6,3,2,25,20,25,20,10,0,0,4,10,8,8,6,4,3,1,2,NA,NA,NA,NA
"507",40,1,1,2,19,6,3,23,0,1,25,8,4,9,6,2,7,7,6,3,2,25,20,25,20,10,0,0,5,4,3,7,4,3,1,1,2,NA,NA,NA,NA
"508",40,1,1,2,19,13,4,24,0,0,25,8,4,9,6,2,7,7,6,3,2,25,20,25,20,10,0,0,5,10,9,9,8,5,2,3,2,NA,NA,NA,NA
"509",40,1,1,2,19,15,5,25,0,0,25,8,4,9,6,2,7,7,6,3,2,25,20,25,20,10,0,0,8,10,9,9,8,4,3,1,2,NA,NA,NA,NA
"510",40,1,1,2,19,16,6,26,0,0,25,8,4,9,6,2,7,7,6,3,2,25,20,25,20,10,0,0,8,9,9,8,7,4,3,1,2,NA,NA,NA,NA
"511",40,1,1,2,19,7,7,27,0,0,25,8,4,9,6,2,7,7,6,3,2,25,20,25,20,10,0,0,9,8,6,8,7,5,5,2,2,NA,NA,NA,NA
"512",40,1,1,2,19,4,8,28,0,0,25,8,4,9,6,2,7,7,6,3,2,25,20,25,20,10,0,0,8,8,7,8,7,3,6,2,2,NA,NA,NA,NA
"513",40,1,1,2,19,12,9,29,0,0,25,8,4,9,6,2,7,7,6,3,2,25,20,25,20,10,0,0,5,6,3,4,3,3,1,5,2,NA,NA,NA,NA
