"","iid","id","gender","wave","round","order","partner","pid","match","int_corr","samerace","met_o","age","field_cd","tuition","race","imprace","imprelig","income","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","goal.2","goal.1","goal.6","goal.3","goal.4","goal.5","date.7","date.5","date.3","date.4","date.6","date.1","date.2","race.4","race.2","race.6","race.3","race.1","go_out.1","go_out.4","go_out.2","go_out.3","go_out.7","go_out.5","go_out.6","field_cd.1","field_cd.2","field_cd.13","field_cd.8","field_cd.5","field_cd.9","field_cd.3","field_cd.11","field_cd.12","field_cd.4","field_cd.7","field_cd.6","field_cd.10","field_cd.14","field_cd.16","field_cd.15","field_cd.17","field_cd.18","career_c.6","career_c.1","career_c.9","career_c.2","career_c.7","career_c.10","career_c.5","career_c.3","career_c.4","career_c.14","career_c.11","career_c.8","career_c.15","career_c.12","career_c.17","career_c.13","career_c.16","activityAvg","raterCount","rateeCount","tvsportsAdj","exerciseAdj","diningAdj","museumsAdj","artAdj","hikingAdj","gamingAdj","clubbingAdj","readingAdj","tvAdj","theaterAdj","moviesAdj","concertsAdj","musicAdj","shoppingAdj","yogaAdj","raterDecSum","raterAttrSum","raterSincSum","raterIntelSum","raterFunSum","raterAmbSum","raterSharSum","raterLikeSum","raterProbSum","rateeDecSum","rateeAttrSum","rateeSincSum","rateeIntelSum","rateeFunSum","rateeAmbSum","rateeSharSum","rateeLikeSum","rateeProbSum","goal.2.yRaterAvg","goal.2.yRateeAvg","decRaterAvg","decRateeAvg","decRaterAvgExc","decRateeAvgExc","decRaterAdj","decRateeAdj","attrRaterAvg","attrRateeAvg","attrRaterAvgExc","attrRateeAvgExc","attrRaterAdj","attrRateeAdj","sincRaterAvg","sincRateeAvg","sincRaterAvgExc","sincRateeAvgExc","sincRaterAdj","sincRateeAdj","intelRaterAvg","intelRateeAvg","intelRaterAvgExc","intelRateeAvgExc","intelRaterAdj","intelRateeAdj","funRaterAvg","funRateeAvg","funRaterAvgExc","funRateeAvgExc","funRaterAdj","funRateeAdj","ambRaterAvg","ambRateeAvg","ambRaterAvgExc","ambRateeAvgExc","ambRaterAdj","ambRateeAdj","sharRaterAvg","sharRateeAvg","sharRaterAvgExc","sharRateeAvgExc","sharRaterAdj","sharRateeAdj","likeRaterAvg","likeRateeAvg","likeRaterAvgExc","likeRateeAvgExc","likeRaterAdj","likeRateeAdj","probRaterAvg","probRateeAvg","probRaterAvgExc","probRateeAvgExc","probRaterAdj","probRateeAdj"
"1211",190,7,1,8,10,7,7,180,0,0.13,0,2,25,13,25,2,1,1,42,2,7,3,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,4,15.56,20,20,20,13.33,11.11,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,1,7,5,7,7,7,6,6,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06,10,10,1.94,2.94,-2.06,-3.06,-3.06,0.94,-0.06,3.94,2.94,-3.06,-1.06,1.94,3.94,4.94,-2.06,-4.06,6,60,62,68,74,58,55,54,46,9,74,77,73,72,70,64,67,65,0.6,0.9,0.6,0.9,0.56,0.89,0.44,0.11,6,7.4,5.89,7.44,1.11,-0.44,6.2,7.7,6.33,8,-1.33,-3,6.8,7.3,6.78,7.33,0.22,-0.33,7.4,7.2,7.44,7.22,-0.44,-0.22,5.8,7,5.67,7,1.33,0,5.5,6.4,5.44,6.44,0.56,-0.44,5.4,6.7,5.33,6.78,0.67,-0.78,4.6,6.5,4.67,6.78,-0.67,-2.78
"1212",191,8,1,8,10,3,7,180,0,0.13,0,2,28,8,25,2,6,1,42,5,4,2,7,8,1,7,8,6,6,6,1,8,7,3,4,8,4,7,1,7,4,4,20.45,20.45,20.45,18.18,18.18,2.27,9.09,20.45,18.18,15.91,20.45,15.91,7,7,6,7,1,7,8,7,7,8,7,6,7,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.94,10,10,-3.94,2.06,3.06,1.06,1.06,1.06,-3.94,3.06,2.06,-1.94,-0.94,3.06,-0.94,2.06,-3.94,2.06,4,60,78,74,69,71,63,58,64,9,74,77,73,72,70,64,67,65,0.4,0.9,0.4,0.9,0.33,0.89,0.67,0.11,6,7.4,5.89,7.44,1.11,-0.44,7.8,7.7,7.78,7.67,0.22,0.33,7.4,7.3,7.44,7.33,-0.44,-0.33,6.9,7.2,6.89,7.22,0.11,-0.22,7.1,7,7,6.89,1,1.11,6.3,6.4,6.22,6.33,0.78,0.67,5.8,6.7,5.78,6.78,0.22,-0.78,6.4,6.5,6.33,6.44,0.67,0.56
"1213",192,9,1,8,10,4,7,180,1,0.02,0,2,24,8,25,2,2,7,97,1,6,2,7,7,5,7,7,3,2,6,8,7,9,6,3,6,7,8,4,5,4,4,19.57,19.57,15.22,17.39,15.22,13.04,14,18,14,20,18,16,7,10,9,9,1,7,7,8,8,6,4,7,7,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.47,10,10,-0.47,1.53,1.53,-2.47,-3.47,0.53,2.53,1.53,3.53,0.53,-2.47,0.53,1.53,2.53,-1.47,-0.47,2,53,75,71,58,64,39,54,56,9,74,77,73,72,70,64,67,65,0.2,0.9,0.2,0.9,0.11,0.89,0.89,0.11,5.3,7.4,5.11,7.44,1.89,-0.44,7.5,7.7,7.56,7.78,-0.56,-0.78,7.1,7.3,7,7.22,1,0.78,5.8,7.2,5.56,7.11,2.44,0.89,6.4,7,6.44,7.11,-0.44,-1.11,3.9,6.4,3.89,6.67,0.11,-2.67,5.4,6.7,5.22,6.67,1.78,0.33,5.6,6.5,5.44,6.44,1.56,0.56
"1214",193,10,1,8,10,8,7,180,0,0.15,1,2,25,1,25,4,2,2,35,1,6,2,1,8,10,7,9,9,8,1,1,4,10,10,10,10,9,9,9,5,4,4,20.93,16.28,23.26,16.28,11.63,11.63,26.32,13.16,13.16,26.32,13.16,7.89,7,9,5,10,1,7,8,8,6,7,8,8,7,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12,10,10,2.88,-0.12,1.88,1.88,0.88,-6.12,-6.12,-3.12,2.88,2.88,2.88,2.88,1.88,1.88,1.88,-2.12,4,56,87,80,59,79,74,76,70,9,74,77,73,72,70,64,67,65,0.4,0.9,0.4,0.9,0.33,0.89,0.67,0.11,5.6,7.4,5.44,7.44,1.56,-0.44,8.7,7.7,8.78,7.67,-0.78,0.33,8,7.3,8,7.22,0,0.78,5.9,7.2,5.89,7.33,0.11,-1.33,7.9,7,8,7,-1,0,7.4,6.4,7.33,6.22,0.67,1.78,7.6,6.7,7.56,6.56,0.44,1.44,7,6.5,7,6.44,0,0.56
"1215",184,1,1,8,10,3,8,181,0,0.43,0,2,34,8,25,2,1,1,32,2,4,2,7,5,2,4,8,8,7,8,3,8,8,3,9,8,5,6,2,8,9,4,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,6,10,7,9,0,10,10,10,8,10,9,9,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.71,10,10,-3.71,-1.71,2.29,2.29,1.29,2.29,-2.71,2.29,2.29,-2.71,3.29,2.29,-0.71,0.29,-3.71,2.29,6,89,99,98,84,93,77,78,66,6,66,76,67,63,65,54,57,51,0.6,0.6,0.6,0.6,0.67,0.67,-0.67,-0.67,8.9,6.6,8.78,6.22,1.22,3.78,9.9,7.6,9.89,7.33,0.11,2.67,9.8,6.7,9.78,6.33,0.22,3.67,8.4,6.3,8.44,6.11,-0.44,1.89,9.3,6.5,9.22,6.11,0.78,3.89,7.7,5.4,7.56,5,1.44,4,7.8,5.7,7.67,5.33,1.33,3.67,6.6,5.1,6.67,5,-0.67,1
"1216",185,2,1,8,10,9,8,181,1,0.62,0,2,25,2,25,4,3,4,42,1,7,4,6,8,7,8,8,8,9,6,7,8,9,9,9,9,8,9,9,9,6,4,16.98,15.09,16.98,16.98,18.87,15.09,16.36,18.18,14.55,18.18,18.18,14.55,10,10,7,8,1,9,10,8,8,8,5,9,10,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76,10,10,-0.76,0.24,0.24,0.24,1.24,-1.76,-0.76,0.24,1.24,1.24,1.24,1.24,0.24,1.24,1.24,1.24,4,55,80,79,69,76,69,67,91,6,66,76,67,63,65,54,57,51,0.4,0.6,0.4,0.6,0.33,0.56,0.67,0.44,5.5,6.6,5.11,6.33,3.89,2.67,8,7.6,7.78,7.33,2.22,2.67,7.9,6.7,7.89,6.56,0.11,1.44,6.9,6.3,6.78,6.11,1.22,1.89,7.6,6.5,7.56,6.33,0.44,1.67,6.9,5.4,7.11,5.44,-2.11,-0.44,6.7,5.7,6.44,5.33,2.56,3.67,9.1,5.1,9,4.56,1,5.44
"1217",186,3,1,8,10,2,8,181,1,0.44,0,2,24,5,25,4,4,3,44,1,7,3,2,5,1,4,9,5,3,6,1,1,6,7,4,7,8,8,6,3,7,4,19.44,19.44,22.22,16.67,11.11,11.11,15.79,13.16,21.05,18.42,21.05,10.53,4,8,4,7,1,6,8,8,7,8,6,5,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,10,10,-3.65,-0.65,4.35,0.35,-1.65,1.35,-3.65,-3.65,1.35,2.35,-0.65,2.35,3.35,3.35,1.35,-1.65,6,61,66,66,62,61,55,50,41,6,66,76,67,63,65,54,57,51,0.6,0.6,0.6,0.6,0.56,0.56,0.44,0.44,6.1,6.6,6.11,6.67,-0.11,-0.67,6.6,7.6,6.44,7.56,1.56,0.44,6.6,6.7,6.44,6.56,1.56,1.44,6.2,6.3,6.11,6.22,0.89,0.78,6.1,6.5,5.89,6.33,2.11,1.67,5.5,5.4,5.44,5.33,0.56,0.67,5,5.7,5,5.78,0,-0.78,4.1,5.1,4.11,5.22,-0.11,-1.22
"1218",188,5,1,8,10,4,8,181,0,0.4,0,2,21,5,25,2,1,1,46,2,3,1,2,2,1,5,10,8,8,5,7,5,7,3,5,5,5,7,7,3,6,4,15.56,11.11,22.22,15.56,20,15.56,14.29,14.29,19.05,19.05,19.05,14.29,7,5,7,10,1,6,7,5,6,2,5,3,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35,10,10,-4.35,-0.35,4.65,2.65,2.65,-0.35,1.65,-0.35,1.65,-2.35,-0.35,-0.35,-0.35,1.65,1.65,-2.35,4,54,57,57,56,49,56,32,14,6,66,76,67,63,65,54,57,51,0.4,0.6,0.4,0.6,0.33,0.56,0.67,0.44,5.4,6.6,5.33,6.67,0.67,-0.67,5.7,7.6,5.56,7.67,1.44,-0.67,5.7,6.7,5.78,6.89,-0.78,-1.89,5.6,6.3,5.56,6.33,0.44,-0.33,4.9,6.5,5.22,7,-3.22,-5,5.6,5.4,5.67,5.44,-0.67,-0.44,3.2,5.7,3.22,6,-0.22,-3,1.4,5.1,1.33,5.44,0.67,-3.44
"1219",189,6,1,8,10,8,8,181,0,-0.22,0,2,27,1,25,6,6,1,42,1,6,2,9,8,7,8,5,7,7,7,7,7,9,5,7,9,7,8,4,7,5,4,16.98,16.98,16.98,16.98,16.98,15.09,16.98,16.98,16.98,16.98,16.98,15.09,8,8,8,8,0,6,7,7,6,7,6,6,7,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53,10,10,0.47,1.47,-1.53,0.47,0.47,0.47,0.47,0.47,2.47,-1.53,0.47,2.47,0.47,1.47,-2.53,0.47,0,59,74,67,59,62,54,62,58,6,66,76,67,63,65,54,57,51,0,0.6,0,0.6,0,0.67,0,-0.67,5.9,6.6,5.89,6.67,0.11,-0.67,7.4,7.6,7.44,7.67,-0.44,-0.67,6.7,6.7,6.67,6.67,0.33,0.33,5.9,6.3,5.89,6.33,0.11,-0.33,6.2,6.5,6.11,6.44,0.89,0.56,5.4,5.4,5.33,5.33,0.67,0.67,6.2,5.7,6.22,5.67,-0.22,0.33,5.8,5.1,5.67,4.89,1.33,2.11
"1220",190,7,1,8,10,10,8,181,1,-0.18,0,2,25,13,25,2,1,1,42,2,7,3,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,4,15.56,20,20,20,13.33,11.11,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,1,6,9,7,9,7,6,7,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06,10,10,1.94,2.94,-2.06,-3.06,-3.06,0.94,-0.06,3.94,2.94,-3.06,-1.06,1.94,3.94,4.94,-2.06,-4.06,6,60,62,68,74,58,55,54,46,6,66,76,67,63,65,54,57,51,0.6,0.6,0.6,0.6,0.56,0.56,0.44,0.44,6,6.6,6,6.67,0,-0.67,6.2,7.6,5.89,7.44,3.11,1.56,6.8,6.7,6.78,6.67,0.22,0.33,7.4,6.3,7.22,6,1.78,3,5.8,6.5,5.67,6.44,1.33,0.56,5.5,5.4,5.44,5.33,0.56,0.67,5.4,5.7,5.22,5.56,1.78,1.44,4.6,5.1,4.44,5,1.56,1
"1221",191,8,1,8,10,6,8,181,1,0.16,0,2,28,8,25,2,6,1,42,5,4,2,7,8,1,7,8,6,6,6,1,8,7,3,4,8,4,7,1,7,4,4,20.45,20.45,20.45,18.18,18.18,2.27,9.09,20.45,18.18,15.91,20.45,15.91,7,7,6,7,1,8,8,8,8,8,5,7,7,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.94,10,10,-3.94,2.06,3.06,1.06,1.06,1.06,-3.94,3.06,2.06,-1.94,-0.94,3.06,-0.94,2.06,-3.94,2.06,4,60,78,74,69,71,63,58,64,6,66,76,67,63,65,54,57,51,0.4,0.6,0.4,0.6,0.33,0.56,0.67,0.44,6,6.6,5.78,6.44,2.22,1.56,7.8,7.6,7.78,7.56,0.22,0.44,7.4,6.7,7.33,6.56,0.67,1.44,6.9,6.3,6.78,6.11,1.22,1.89,7.1,6.5,7,6.33,1,1.67,6.3,5.4,6.44,5.44,-1.44,-0.44,5.8,5.7,5.67,5.56,1.33,1.44,6.4,5.1,6.33,4.89,0.67,2.11
"1222",192,9,1,8,10,7,8,181,0,-0.3,0,2,24,8,25,2,2,7,97,1,6,2,7,7,5,7,7,3,2,6,8,7,9,6,3,6,7,8,4,5,4,4,19.57,19.57,15.22,17.39,15.22,13.04,14,18,14,20,18,16,7,10,9,9,0,7,7,6,5,6,3,3,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.47,10,10,-0.47,1.53,1.53,-2.47,-3.47,0.53,2.53,1.53,3.53,0.53,-2.47,0.53,1.53,2.53,-1.47,-0.47,2,53,75,71,58,64,39,54,56,6,66,76,67,63,65,54,57,51,0.2,0.6,0.2,0.6,0.22,0.67,-0.22,-0.67,5.3,6.6,5.11,6.56,1.89,0.44,7.5,7.6,7.56,7.67,-0.56,-0.67,7.1,6.7,7.22,6.78,-1.22,-0.78,5.8,6.3,5.89,6.44,-0.89,-1.44,6.4,6.5,6.44,6.56,-0.44,-0.56,3.9,5.4,4,5.67,-1,-2.67,5.4,5.7,5.67,6,-2.67,-3,5.6,5.1,6,5.44,-4,-3.44
"1223",193,10,1,8,10,1,8,181,1,0.54,0,2,25,1,25,4,2,2,35,1,6,2,1,8,10,7,9,9,8,1,1,4,10,10,10,10,9,9,9,5,4,4,20.93,16.28,23.26,16.28,11.63,11.63,26.32,13.16,13.16,26.32,13.16,7.89,7,9,5,10,1,8,10,8,6,9,9,8,7,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12,10,10,2.88,-0.12,1.88,1.88,0.88,-6.12,-6.12,-3.12,2.88,2.88,2.88,2.88,1.88,1.88,1.88,-2.12,4,56,87,80,59,79,74,76,70,6,66,76,67,63,65,54,57,51,0.4,0.6,0.4,0.6,0.33,0.56,0.67,0.44,5.6,6.6,5.33,6.44,2.67,1.56,8.7,7.6,8.56,7.33,1.44,2.67,8,6.7,8,6.56,0,1.44,5.9,6.3,5.89,6.33,0.11,-0.33,7.9,6.5,7.78,6.22,1.22,2.78,7.4,5.4,7.22,5,1.78,4,7.6,5.7,7.56,5.44,0.44,2.56,7,5.1,7,4.89,0,2.11
"1224",184,1,1,8,10,4,9,182,0,-0.34,0,2,34,8,25,2,1,1,32,2,4,2,7,5,2,4,8,8,7,8,3,8,8,3,9,8,5,6,2,8,9,4,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,6,10,7,9,0,8,10,10,8,9,6,7,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.71,10,10,-3.71,-1.71,2.29,2.29,1.29,2.29,-2.71,2.29,2.29,-2.71,3.29,2.29,-0.71,0.29,-3.71,2.29,6,89,99,98,84,93,77,78,66,2,53,75,73,67,74,53,58,52,0.6,0.2,0.6,0.2,0.67,0.22,-0.67,-0.22,8.9,5.3,9,5,-1,3,9.9,7.5,9.89,7.22,0.11,2.78,9.8,7.3,9.78,7,0.22,3,8.4,6.7,8.44,6.56,-0.44,1.44,9.3,7.4,9.33,7.22,-0.33,1.78,7.7,5.3,7.89,5.22,-1.89,0.78,7.8,5.8,7.89,5.67,-0.89,1.33,6.6,5.2,6.78,5.22,-1.78,-0.22
"1225",185,2,1,8,10,10,9,182,0,0.42,0,2,25,2,25,4,3,4,42,1,7,4,6,8,7,8,8,8,9,6,7,8,9,9,9,9,8,9,9,9,6,4,16.98,15.09,16.98,16.98,18.87,15.09,16.36,18.18,14.55,18.18,18.18,14.55,10,10,7,8,1,6,8,9,9,9,5,9,9,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76,10,10,-0.76,0.24,0.24,0.24,1.24,-1.76,-0.76,0.24,1.24,1.24,1.24,1.24,0.24,1.24,1.24,1.24,4,55,80,79,69,76,69,67,91,2,53,75,73,67,74,53,58,52,0.4,0.2,0.4,0.2,0.33,0.11,0.67,0.89,5.5,5.3,5.44,5.22,0.56,0.78,8,7.5,8,7.44,0,0.56,7.9,7.3,7.78,7.11,1.22,1.89,6.9,6.7,6.67,6.44,2.33,2.56,7.6,7.4,7.44,7.22,1.56,1.78,6.9,5.3,7.11,5.33,-2.11,-0.33,6.7,5.8,6.44,5.44,2.56,3.56,9.1,5.2,9.11,4.78,-0.11,4.22
"1226",186,3,1,8,10,3,9,182,0,0.56,0,2,24,5,25,4,4,3,44,1,7,3,2,5,1,4,9,5,3,6,1,1,6,7,4,7,8,8,6,3,7,4,19.44,19.44,22.22,16.67,11.11,11.11,15.79,13.16,21.05,18.42,21.05,10.53,4,8,4,7,0,5,7,6,5,5,6,4,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,10,10,-3.65,-0.65,4.35,0.35,-1.65,1.35,-3.65,-3.65,1.35,2.35,-0.65,2.35,3.35,3.35,1.35,-1.65,6,61,66,66,62,61,55,50,41,2,53,75,73,67,74,53,58,52,0.6,0.2,0.6,0.2,0.67,0.22,-0.67,-0.22,6.1,5.3,6.22,5.33,-1.22,-0.33,6.6,7.5,6.56,7.56,0.44,-0.56,6.6,7.3,6.67,7.44,-0.67,-1.44,6.2,6.7,6.33,6.89,-1.33,-1.89,6.1,7.4,6.22,7.67,-1.22,-2.67,5.5,5.3,5.44,5.22,0.56,0.78,5,5.8,5.11,6,-1.11,-2,4.1,5.2,4.22,5.44,-1.22,-2.44
"1227",187,4,1,8,10,6,9,182,0,0.07,0,6,26,8,25,2,10,5,42,2,4,1,7,3,5,10,5,10,10,1,2,1,10,5,8,8,10,10,1,1,6,4,16.98,16.98,18.87,16.98,13.21,16.98,15.09,18.87,15.09,18.87,18.87,13.21,8,9,7,10,0,6,7,7,7,7,6,5,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.71,10,10,-0.71,4.29,-0.71,4.29,4.29,-4.71,-3.71,-4.71,4.29,-0.71,2.29,2.29,4.29,4.29,-4.71,-4.71,3,39,50,52,42,49,41,33,46,2,53,75,73,67,74,53,58,52,0.3,0.2,0.3,0.2,0.33,0.22,-0.33,-0.22,3.9,5.3,3.67,5.22,2.33,0.78,5,7.5,4.78,7.56,2.22,-0.56,5.2,7.3,5,7.33,2,-0.33,4.2,6.7,3.89,6.67,3.11,0.33,4.9,7.4,4.67,7.44,2.33,-0.44,4.1,5.3,3.89,5.22,2.11,0.78,3.3,5.8,3.11,5.89,1.89,-0.89,4.6,5.2,4.44,5.11,1.56,0.89
"1228",188,5,1,8,10,5,9,182,0,0.1,0,2,21,5,25,2,1,1,46,2,3,1,2,2,1,5,10,8,8,5,7,5,7,3,5,5,5,7,7,3,6,4,15.56,11.11,22.22,15.56,20,15.56,14.29,14.29,19.05,19.05,19.05,14.29,7,5,7,10,0,5,7,7,6,7,5,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35,10,10,-4.35,-0.35,4.65,2.65,2.65,-0.35,1.65,-0.35,1.65,-2.35,-0.35,-0.35,-0.35,1.65,1.65,-2.35,4,54,57,57,56,49,56,32,14,2,53,75,73,67,74,53,58,52,0.4,0.2,0.4,0.2,0.44,0.22,-0.44,-0.22,5.4,5.3,5.44,5.33,-0.44,-0.33,5.7,7.5,5.56,7.56,1.44,-0.56,5.7,7.3,5.56,7.33,1.44,-0.33,5.6,6.7,5.56,6.78,0.44,-0.78,4.9,7.4,4.67,7.44,2.33,-0.44,5.6,5.3,5.67,5.33,-0.67,-0.33,3.2,5.8,3.33,6.22,-1.33,-4.22,1.4,5.2,1.44,5.67,-0.44,-4.67
"1229",189,6,1,8,10,9,9,182,0,-0.22,0,2,27,1,25,6,6,1,42,1,6,2,9,8,7,8,5,7,7,7,7,7,9,5,7,9,7,8,4,7,5,4,16.98,16.98,16.98,16.98,16.98,15.09,16.98,16.98,16.98,16.98,16.98,15.09,8,8,8,8,0,5,7,6,6,7,5,6,7,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53,10,10,0.47,1.47,-1.53,0.47,0.47,0.47,0.47,0.47,2.47,-1.53,0.47,2.47,0.47,1.47,-2.53,0.47,0,59,74,67,59,62,54,62,58,2,53,75,73,67,74,53,58,52,0,0.2,0,0.2,0,0.22,0,-0.22,5.9,5.3,6,5.33,-1,-0.33,7.4,7.5,7.44,7.56,-0.44,-0.56,6.7,7.3,6.78,7.44,-0.78,-1.44,5.9,6.7,5.89,6.78,0.11,-0.78,6.2,7.4,6.11,7.44,0.89,-0.44,5.4,5.3,5.44,5.33,-0.44,-0.33,6.2,5.8,6.22,5.78,-0.22,0.22,5.8,5.2,5.67,5,1.33,2
"1230",190,7,1,8,10,1,9,182,0,0.01,0,2,25,13,25,2,1,1,42,2,7,3,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,4,15.56,20,20,20,13.33,11.11,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,1,7,5,7,7,7,6,6,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06,10,10,1.94,2.94,-2.06,-3.06,-3.06,0.94,-0.06,3.94,2.94,-3.06,-1.06,1.94,3.94,4.94,-2.06,-4.06,6,60,62,68,74,58,55,54,46,2,53,75,73,67,74,53,58,52,0.6,0.2,0.6,0.2,0.56,0.11,0.44,0.89,6,5.3,5.89,5.11,1.11,1.89,6.2,7.5,6.33,7.78,-1.33,-2.78,6.8,7.3,6.78,7.33,0.22,-0.33,7.4,6.7,7.44,6.67,-0.44,0.33,5.8,7.4,5.67,7.44,1.33,-0.44,5.5,5.3,5.44,5.22,0.56,0.78,5.4,5.8,5.33,5.78,0.67,0.22,4.6,5.2,4.67,5.33,-0.67,-1.33
