"","iid","id","gender","wave","round","order","partner","pid","match","int_corr","samerace","met_o","age","field_cd","tuition","race","imprace","imprelig","income","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","goal 6","goal 1","goal 2","goal 5","goal 4","goal 3","date 7","date 6","date 1","date 5","date 4","date 3","date 2","race 4","race 1","race 2","race 3","race 6","go_out 4","go_out 2","go_out 1","go_out 3","go_out 7","go_out 5","go_out 6","field_cd 5","field_cd 9","field_cd 3","field_cd 11","field_cd 1","field_cd 8","field_cd 2","field_cd 12","field_cd 4","field_cd 6","field_cd 10","field_cd 7","field_cd 14","field_cd 13","field_cd 16","field_cd 15","field_cd 18","career_c 10","career_c 5","career_c 3","career_c 9","career_c 6","career_c 1","career_c 2","career_c 7","career_c 4","career_c 11","career_c 8","career_c 15","career_c 13","activityAvg","raterCount","rateeCount","match Own Sum","match Partner Sum"
"571",43,4,1,2,19,5,10,30,0,0.21,1,2,24,8,25,2,1,1,42,6,6,3,2,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,25,35,30,10,0,0,20,25,20,20,5,10,3,8,3,7,0,3,4,7,3,7,1,3,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.05882352941176,15,15,0,0
"572",43,4,1,2,19,17,11,31,0,-0.48,1,2,24,8,25,2,1,1,42,6,6,3,2,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,25,35,30,10,0,0,20,25,20,20,5,10,3,8,3,7,1,6,6,6,6,5,3,6,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.05882352941176,15,15,0,0
"573",43,4,1,2,19,8,12,32,0,-0.13,0,2,24,8,25,2,1,1,42,6,6,3,2,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,25,35,30,10,0,0,20,25,20,20,5,10,3,8,3,7,0,5,6,7,4,4,3,6,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.05882352941176,15,15,0,0
"574",43,4,1,2,19,9,13,33,0,0.09,1,2,24,8,25,2,1,1,42,6,6,3,2,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,25,35,30,10,0,0,20,25,20,20,5,10,3,8,3,7,0,4,4,7,3,6,4,4,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.05882352941176,15,15,0,0
"575",43,4,1,2,19,11,14,34,0,-0.07,0,2,24,8,25,2,1,1,42,6,6,3,2,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,25,35,30,10,0,0,20,25,20,20,5,10,3,8,3,7,0,6,5,5,6,7,2,6,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.05882352941176,15,15,0,0
"576",43,4,1,2,19,7,15,35,0,0.26,1,2,24,8,25,2,1,1,42,6,6,3,2,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,25,35,30,10,0,0,20,25,20,20,5,10,3,8,3,7,1,7,4,7,3,7,5,5,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.05882352941176,15,15,0,0
"577",43,4,1,2,19,15,16,36,0,0.05,1,2,24,8,25,2,1,1,42,6,6,3,2,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,25,35,30,10,0,0,20,25,20,20,5,10,3,8,3,7,1,6,5,5,4,5,4,5,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.05882352941176,15,15,0,0
"578",43,4,1,2,19,1,17,37,0,-0.02,1,2,24,8,25,2,1,1,42,6,6,3,2,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,25,35,30,10,0,0,20,25,20,20,5,10,3,8,3,7,0,4,6,7,3,6,4,4,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.05882352941176,15,15,0,0
"579",43,4,1,2,19,4,19,38,0,-0.61,0,2,24,8,25,2,1,1,42,6,6,3,2,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,25,35,30,10,0,0,20,25,20,20,5,10,3,8,3,7,0,4,6,7,6,7,2,5,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.05882352941176,15,15,0,0
"580",43,4,1,2,19,6,20,39,0,-0.23,0,2,24,8,25,2,1,1,42,6,6,3,2,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,1,25,35,30,10,0,0,20,25,20,20,5,10,3,8,3,7,0,3,7,7,7,5,3,6,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.05882352941176,15,15,0,0
"581",44,5,1,2,19,18,1,21,0,-0.4,0,2,24,3,25,2,3,3,42,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,1,6,7,8,6,7,7,8,8,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"582",44,5,1,2,19,1,2,22,1,-0.21,0,2,24,3,25,2,3,3,42,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,1,6,7,6,6,8,5,6,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"583",44,5,1,2,19,16,3,23,1,-0.17,0,1,24,3,25,2,3,3,42,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,1,8,8,8,10,7,8,8,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"584",44,5,1,2,19,4,4,24,0,0.54,1,2,24,3,25,2,3,3,42,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,1,5,7,8,7,8,8,8,6,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"585",44,5,1,2,19,6,5,25,0,-0.29,1,2,24,3,25,2,3,3,42,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,1,7,6,6,7,5,4,7,6,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"586",44,5,1,2,19,7,6,26,0,0.46,1,2,24,3,25,2,3,3,42,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,1,8,7,7,8,7,7,9,7,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"587",44,5,1,2,19,17,7,27,0,0.44,0,2,24,3,25,2,3,3,42,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,1,9,7,7,7,6,5,7,6,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"588",44,5,1,2,19,14,8,28,0,0.22,1,2,24,3,25,2,3,3,42,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,1,5,5,5,5,6,5,5,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"589",44,5,1,2,19,3,9,29,1,-0.41,1,2,24,3,25,2,3,3,42,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,1,7,6,7,6,7,5,7,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"590",44,5,1,2,19,9,10,30,0,-0.27,1,2,24,3,25,2,3,3,42,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,1,7,7,7,7,6,7,8,7,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"591",44,5,1,2,19,2,11,31,0,0,1,2,24,3,25,2,3,3,42,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,1,9,7,7,6,7,7,9,7,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"592",44,5,1,2,19,12,12,32,0,-0.11,0,2,24,3,25,2,3,3,42,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,1,7,6,6,7,7,8,9,8,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"593",44,5,1,2,19,13,13,33,0,-0.15,1,2,24,3,25,2,3,3,42,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,1,6,7,7,6,6,8,6,6,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"594",44,5,1,2,19,15,14,34,0,-0.24,0,2,24,3,25,2,3,3,42,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,1,8,7,8,7,6,6,8,8,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"595",44,5,1,2,19,11,15,35,0,-0.09,1,2,24,3,25,2,3,3,42,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,1,8,7,8,7,8,6,8,7,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"596",44,5,1,2,19,19,16,36,0,0.48,1,2,24,3,25,2,3,3,42,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,1,7,7,7,5,6,7,9,8,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"597",44,5,1,2,19,5,17,37,1,0.31,1,2,24,3,25,2,3,3,42,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,1,5,5,6,5,7,5,6,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"598",44,5,1,2,19,8,19,38,0,-0.16,0,2,24,3,25,2,3,3,42,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,1,7,6,6,7,6,5,7,6,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"599",44,5,1,2,19,10,20,39,0,-0.01,0,2,24,3,25,2,3,3,42,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,1,8,5,5,5,5,4,5,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.70588235294118,15,15,0,0
"600",45,6,1,2,19,3,1,21,0,0.01,0,2,28,8,25,2,6,6,42,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,1,7,8,8,7,9,6,7,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.64705882352941,15,15,0,0
"601",45,6,1,2,19,5,2,22,1,-0.02,0,2,28,8,25,2,6,6,42,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,1,7,7,7,5,6,5,6,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.64705882352941,15,15,0,0
"602",45,6,1,2,19,1,3,23,1,-0.1,0,2,28,8,25,2,6,6,42,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,1,7,8,7,6,6,6,7,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.64705882352941,15,15,0,0
"603",45,6,1,2,19,8,4,24,0,-0.19,1,2,28,8,25,2,6,6,42,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,1,6,6,6,6,5,5,5,6,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.64705882352941,15,15,0,0
"604",45,6,1,2,19,10,5,25,0,-0.01,1,2,28,8,25,2,6,6,42,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,1,7,6,6,7,6,6,7,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.64705882352941,15,15,0,0
"605",45,6,1,2,19,11,6,26,0,-0.06,1,2,28,8,25,2,6,6,42,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,1,7,6,8,7,6,7,8,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.64705882352941,15,15,0,0
"606",45,6,1,2,19,2,7,27,0,-0.27,0,2,28,8,25,2,6,6,42,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,1,8,8,7,8,6,7,8,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.64705882352941,15,15,0,0
"607",45,6,1,2,19,18,8,28,0,0.22,1,2,28,8,25,2,6,6,42,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,1,7,7,7,6,6,6,8,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.64705882352941,15,15,0,0
"608",45,6,1,2,19,7,9,29,1,0.08,1,2,28,8,25,2,6,6,42,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,1,8,8,6,7,6,6,7,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.64705882352941,15,15,0,0
"609",45,6,1,2,19,13,10,30,0,-0.41,1,2,28,8,25,2,6,6,42,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,1,6,6,6,6,6,5,6,6,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.64705882352941,15,15,0,0
"610",45,6,1,2,19,6,11,31,0,-0.38,1,2,28,8,25,2,6,6,42,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,1,9,8,8,7,8,6,8,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.64705882352941,15,15,0,0
"611",45,6,1,2,19,16,12,32,0,-0.19,0,2,28,8,25,2,6,6,42,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,1,9,8,8,8,8,7,7,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.64705882352941,15,15,0,0
"612",45,6,1,2,19,17,13,33,0,-0.41,1,2,28,8,25,2,6,6,42,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,0,6,5,7,5,7,5,6,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.64705882352941,15,15,0,0
"613",45,6,1,2,19,19,14,34,0,-0.05,0,2,28,8,25,2,6,6,42,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,1,7,7,7,7,7,7,7,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.64705882352941,15,15,0,0
"614",45,6,1,2,19,15,15,35,1,-0.01,1,2,28,8,25,2,6,6,42,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,1,8,6,7,6,7,7,7,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.64705882352941,15,15,0,0
"615",45,6,1,2,19,4,16,36,0,-0.06,1,2,28,8,25,2,6,6,42,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,1,7,7,8,7,7,7,7,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.64705882352941,15,15,0,0
"616",45,6,1,2,19,9,17,37,0,-0.01,1,2,28,8,25,2,6,6,42,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,1,6,7,6,6,5,6,7,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.64705882352941,15,15,0,0
"617",45,6,1,2,19,12,19,38,0,-0.19,0,2,28,8,25,2,6,6,42,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,1,6,6,7,9,7,7,7,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.64705882352941,15,15,0,0
"618",45,6,1,2,19,14,20,39,0,-0.08,0,2,28,8,25,2,6,6,42,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,0,5,7,5,5,6,5,5,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.64705882352941,15,15,0,0
"619",46,7,1,2,19,7,1,21,0,0.22,0,2,26,8,25,2,2,3,42,2,6,2,7,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,8,20,35,20,10,10,5,20,20,20,25,5,10,7,8,5,7,0,6,7,10,8,9,8,8,6,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.35294117647059,15,15,0,0
